;date;pm25;pm10;o3;no2;so2;co;year_x;fecha;indicativo;nombre;provincia;altitud;tmed;prec;tmin;tmax;dir;velmedia;racha;sol;presmax;presmin;month;week;year_y;season;season_name
2018-09-20;2018-09-20;69.0;35.0;51.0;39.0;2.0;;2018;2018-09-20;3195;MADRID, RETIRO;MADRID;667.0;25.7;0.0;19.9;19.9;15.0;1.1;6.1;9.6;945.1;940.9;9;38;2018;4;Autumn
2018-09-20;2018-09-20;69.0;35.0;51.0;39.0;2.0;;2018;2018-09-20;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;24.6;0.0;16.1;16.1;24.0;1.1;6.1;9.6;944.0;939.9;9;38;2018;4;Autumn
2018-09-21;2018-09-21;62.0;34.0;50.0;31.0;2.0;;2018;2018-09-21;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;25.0;0.0;18.5;18.5;20.0;1.9;8.9;9.2;942.9;939.4;9;38;2018;4;Autumn
2018-09-21;2018-09-21;62.0;34.0;50.0;31.0;2.0;;2018;2018-09-21;3195;MADRID, RETIRO;MADRID;667.0;25.1;0.0;18.9;18.9;5.0;1.4;7.2;9.2;944.7;941.8;9;38;2018;4;Autumn
2018-09-21;2018-09-21;62.0;34.0;50.0;31.0;2.0;;2018;2018-09-21;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;24.7;0.0;16.3;16.3;7.0;1.1;7.8;9.2;943.8;940.6;9;38;2018;4;Autumn
2018-09-22;2018-09-22;65.0;33.0;56.0;31.0;2.0;;2018;2018-09-22;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;26.4;0.0;19.3;19.3;23.0;2.2;7.8;9.4;945.3;942.7;9;38;2018;4;Autumn
2018-09-22;2018-09-22;65.0;33.0;56.0;31.0;2.0;;2018;2018-09-22;3195;MADRID, RETIRO;MADRID;667.0;26.2;0.0;20.0;20.0;6.0;1.7;7.2;9.4;946.5;944.7;9;38;2018;4;Autumn
2018-09-22;2018-09-22;65.0;33.0;56.0;31.0;2.0;;2018;2018-09-22;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;25.2;0.0;16.2;16.2;23.0;0.8;7.8;9.4;945.9;943.7;9;38;2018;4;Autumn
2018-09-23;2018-09-23;65.0;22.0;37.0;22.0;2.0;;2018;2018-09-23;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;26.6;0.0;19.3;19.3;20.0;1.7;6.7;10.3;945.9;942.2;9;38;2018;4;Autumn
2018-09-23;2018-09-23;65.0;22.0;37.0;22.0;2.0;;2018;2018-09-23;3195;MADRID, RETIRO;MADRID;667.0;27.2;0.0;20.8;20.8;5.0;1.4;8.6;10.3;948.1;944.3;9;38;2018;4;Autumn
2018-09-23;2018-09-23;65.0;22.0;37.0;22.0;2.0;;2018;2018-09-23;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;25.8;0.0;16.3;16.3;5.0;1.1;10.0;10.3;947.0;943.25;9;38;2018;4;Autumn
2018-09-24;2018-09-24;47.0;31.0;45.0;32.0;2.0;;2018;2018-09-24;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;26.3;0.0;19.2;19.2;24.0;1.9;8.9;10.3;945.6;941.2;9;39;2018;4;Autumn
2018-09-24;2018-09-24;47.0;31.0;45.0;32.0;2.0;;2018;2018-09-24;3195;MADRID, RETIRO;MADRID;667.0;26.0;0.0;20.0;20.0;4.0;1.9;10.0;10.3;948.0;943.5;9;39;2018;4;Autumn
2018-09-24;2018-09-24;47.0;31.0;45.0;32.0;2.0;;2018;2018-09-24;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;26.4;0.0;19.4;19.4;99.0;1.7;8.6;10.3;946.8;942.35;9;39;2018;4;Autumn
2018-09-25;2018-09-25;52.0;33.0;33.0;19.0;2.0;;2018;2018-09-25;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;24.0;0.0;16.4;16.4;14.0;1.7;10.3;10.3;945.5;941.0;9;39;2018;4;Autumn
2018-09-25;2018-09-25;52.0;33.0;33.0;19.0;2.0;;2018;2018-09-25;3195;MADRID, RETIRO;MADRID;667.0;23.2;0.0;17.2;17.2;4.0;2.2;10.0;10.3;947.2;943.4;9;39;2018;4;Autumn
2018-09-25;2018-09-25;52.0;33.0;33.0;19.0;2.0;;2018;2018-09-25;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;24.0;0.0;16.2;16.2;13.0;1.1;6.7;10.3;946.35;942.2;9;39;2018;4;Autumn
2018-09-26;2018-09-26;54.0;36.0;41.0;34.0;2.0;;2018;2018-09-26;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;22.8;1.4;18.3;18.3;14.0;3.9;10.3;1.7;951.0;945.5;9;39;2018;4;Autumn
2018-09-26;2018-09-26;54.0;36.0;41.0;34.0;2.0;;2018;2018-09-26;3195;MADRID, RETIRO;MADRID;667.0;22.5;0.5;19.0;19.0;16.0;2.2;7.5;1.7;952.8;947.2;9;39;2018;4;Autumn
2018-09-26;2018-09-26;54.0;36.0;41.0;34.0;2.0;;2018;2018-09-26;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;23.6;0.0;19.2;19.2;12.0;1.7;8.3;1.7;951.9;946.35;9;39;2018;4;Autumn
2018-09-27;2018-09-27;59.0;37.0;43.0;40.0;2.0;;2018;2018-09-27;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;21.5;0.0;15.5;15.5;10.0;1.4;6.1;10.1;951.0;944.9;9;39;2018;4;Autumn
2018-09-27;2018-09-27;59.0;37.0;43.0;40.0;2.0;;2018;2018-09-27;3195;MADRID, RETIRO;MADRID;667.0;21.0;0.0;15.7;15.7;17.0;0.3;5.0;10.1;952.8;947.5;9;39;2018;4;Autumn
2018-09-27;2018-09-27;59.0;37.0;43.0;40.0;2.0;;2018;2018-09-27;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;21.4;0.0;14.3;14.3;11.0;1.1;5.3;10.1;951.9;946.2;9;39;2018;4;Autumn
2018-09-28;2018-09-28;61.0;35.0;47.0;34.0;2.0;;2018;2018-09-28;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;22.0;0.0;15.0;15.0;18.0;1.4;7.8;10.2;944.9;938.7;9;39;2018;4;Autumn
2018-09-28;2018-09-28;61.0;35.0;47.0;34.0;2.0;;2018;2018-09-28;3195;MADRID, RETIRO;MADRID;667.0;21.9;0.0;16.0;16.0;9.0;1.4;6.7;10.2;947.5;940.9;9;39;2018;4;Autumn
2018-09-28;2018-09-28;61.0;35.0;47.0;34.0;2.0;;2018;2018-09-28;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;21.0;0.0;12.7;12.7;6.0;0.8;8.1;10.2;946.2;939.8;9;39;2018;4;Autumn
2018-09-29;2018-09-29;66.0;32.0;46.0;31.0;2.0;;2018;2018-09-29;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;22.4;0.0;15.4;15.4;99.0;1.4;5.6;10.5;940.1;936.1;9;39;2018;4;Autumn
2018-09-29;2018-09-29;66.0;32.0;46.0;31.0;2.0;;2018;2018-09-29;3195;MADRID, RETIRO;MADRID;667.0;22.4;0.0;16.8;16.8;6.0;0.8;6.1;10.5;942.7;938.3;9;39;2018;4;Autumn
2018-09-29;2018-09-29;66.0;32.0;46.0;31.0;2.0;;2018;2018-09-29;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;21.2;0.0;12.8;12.8;6.0;0.8;5.8;10.5;941.4;937.2;9;39;2018;4;Autumn
2018-09-30;2018-09-30;67.0;22.0;37.0;23.0;2.0;;2018;2018-09-30;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;22.6;0.0;15.1;15.1;21.0;1.7;7.2;9.2;940.2;937.2;9;39;2018;4;Autumn
2018-09-30;2018-09-30;67.0;22.0;37.0;23.0;2.0;;2018;2018-09-30;3195;MADRID, RETIRO;MADRID;667.0;23.0;0.0;16.9;16.9;4.0;1.7;8.6;9.2;942.4;939.7;9;39;2018;4;Autumn
2018-09-30;2018-09-30;67.0;22.0;37.0;23.0;2.0;;2018;2018-09-30;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;21.6;0.0;12.5;12.5;6.0;1.1;9.2;9.2;941.3;938.45;9;39;2018;4;Autumn
2018-10-01;2018-10-01;47.0;25.0;30.0;29.0;2.0;;2018;2018-10-01;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;20.5;0.0;14.5;14.5;5.0;2.8;8.9;9.9;943.0;939.6;10;40;2018;4;Autumn
2018-10-01;2018-10-01;47.0;25.0;30.0;29.0;2.0;;2018;2018-10-01;3195;MADRID, RETIRO;MADRID;667.0;19.8;0.0;14.6;14.6;5.0;3.1;10.6;9.9;945.1;941.4;10;40;2018;4;Autumn
2018-10-01;2018-10-01;47.0;25.0;30.0;29.0;2.0;;2018;2018-10-01;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;20.2;0.0;13.9;13.9;10.0;3.3;10.0;9.9;944.05;940.5;10;40;2018;4;Autumn
2018-10-02;2018-10-02;40.0;32.0;28.0;34.0;2.0;;2018;2018-10-02;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;18.0;0.0;9.3;9.3;36.0;1.1;8.3;10.5;944.7;941.5;10;40;2018;4;Autumn
2018-10-02;2018-10-02;40.0;32.0;28.0;34.0;2.0;;2018;2018-10-02;3195;MADRID, RETIRO;MADRID;667.0;17.3;0.0;10.0;10.0;8.0;1.1;8.3;10.5;947.0;944.0;10;40;2018;4;Autumn
2018-10-02;2018-10-02;40.0;32.0;28.0;34.0;2.0;;2018;2018-10-02;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;16.6;0.0;6.2;6.2;99.0;0.8;7.2;10.5;945.85;942.75;10;40;2018;4;Autumn
2018-10-03;2018-10-03;44.0;35.0;33.0;41.0;2.0;;2018;2018-10-03;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;20.4;0.0;13.4;13.4;36.0;1.4;6.7;10.4;945.1;941.2;10;40;2018;4;Autumn
2018-10-03;2018-10-03;44.0;35.0;33.0;41.0;2.0;;2018;2018-10-03;3195;MADRID, RETIRO;MADRID;667.0;20.5;0.0;15.0;15.0;6.0;1.9;7.8;10.4;948.2;943.8;10;40;2018;4;Autumn
2018-10-03;2018-10-03;44.0;35.0;33.0;41.0;2.0;;2018;2018-10-03;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;18.4;0.0;8.7;8.7;6.0;1.1;7.2;10.4;946.65;942.5;10;40;2018;4;Autumn
2018-10-04;2018-10-04;52.0;39.0;41.0;45.0;3.0;;2018;2018-10-04;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;21.2;0.0;14.0;14.0;10.0;1.9;9.2;10.2;942.1;938.3;10;40;2018;4;Autumn
2018-10-04;2018-10-04;52.0;39.0;41.0;45.0;3.0;;2018;2018-10-04;3195;MADRID, RETIRO;MADRID;667.0;20.2;0.0;14.0;14.0;6.0;1.1;5.3;10.2;944.4;940.3;10;40;2018;4;Autumn
2018-10-04;2018-10-04;52.0;39.0;41.0;45.0;3.0;;2018;2018-10-04;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;19.4;0.0;9.8;9.8;24.0;0.6;5.0;10.2;943.25;939.3;10;40;2018;4;Autumn
2018-10-05;2018-10-05;67.0;39.0;45.0;40.0;2.0;;2018;2018-10-05;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;21.0;0.0;14.0;14.0;21.0;1.9;7.8;10.4;940.1;936.2;10;40;2018;4;Autumn
2018-10-05;2018-10-05;67.0;39.0;45.0;40.0;2.0;;2018;2018-10-05;3195;MADRID, RETIRO;MADRID;667.0;20.4;0.0;14.8;14.8;23.0;1.1;5.6;10.4;942.4;938.4;10;40;2018;4;Autumn
2018-10-05;2018-10-05;67.0;39.0;45.0;40.0;2.0;;2018;2018-10-05;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;20.2;0.0;11.4;11.4;25.0;0.6;6.1;10.4;941.25;937.3;10;40;2018;4;Autumn
2018-10-06;2018-10-06;69.0;24.0;34.0;11.0;2.0;;2018;2018-10-06;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;20.5;0.0;13.0;13.0;20.0;4.2;12.8;9.9;939.2;935.0;10;40;2018;4;Autumn
2018-10-06;2018-10-06;69.0;24.0;34.0;11.0;2.0;;2018;2018-10-06;3195;MADRID, RETIRO;MADRID;667.0;20.4;0.0;13.6;13.6;26.0;2.5;11.4;9.9;941.3;937.3;10;40;2018;4;Autumn
2018-10-06;2018-10-06;69.0;24.0;34.0;11.0;2.0;;2018;2018-10-06;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;19.2;0.0;9.2;9.2;23.0;2.5;11.9;9.9;940.25;936.15;10;40;2018;4;Autumn
2018-10-07;2018-10-07;41.0;21.0;29.0;23.0;2.0;;2018;2018-10-07;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;16.0;0.0;11.5;11.5;99.0;3.9;9.2;10.2;940.5;937.2;10;40;2018;4;Autumn
2018-10-07;2018-10-07;41.0;21.0;29.0;23.0;2.0;;2018;2018-10-07;3195;MADRID, RETIRO;MADRID;667.0;15.4;0.0;11.2;11.2;3.0;3.9;11.4;10.2;942.0;939.4;10;40;2018;4;Autumn
2018-10-07;2018-10-07;41.0;21.0;29.0;23.0;2.0;;2018;2018-10-07;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;15.4;0.0;10.7;10.7;1.0;4.2;13.9;10.2;941.25;938.3;10;40;2018;4;Autumn
2018-10-08;2018-10-08;29.0;48.0;31.0;23.0;3.0;;2018;2018-10-08;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;14.2;0.0;8.0;8.0;11.0;1.9;8.9;9.5;939.9;935.9;10;41;2018;4;Autumn
2018-10-08;2018-10-08;29.0;48.0;31.0;23.0;3.0;;2018;2018-10-08;3195;MADRID, RETIRO;MADRID;667.0;13.8;0.0;9.0;9.0;12.0;1.1;7.2;9.5;942.2;938.0;10;41;2018;4;Autumn
2018-10-08;2018-10-08;29.0;48.0;31.0;23.0;3.0;;2018;2018-10-08;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;12.6;0.0;5.1;5.1;3.0;1.1;6.7;9.5;941.05;936.95;10;41;2018;4;Autumn
2018-10-09;2018-10-09;35.0;29.0;24.0;27.0;3.0;;2018;2018-10-09;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;15.2;1.0;9.8;9.8;8.0;3.3;11.9;7.8;936.6;931.6;10;41;2018;4;Autumn
2018-10-09;2018-10-09;35.0;29.0;24.0;27.0;3.0;;2018;2018-10-09;3195;MADRID, RETIRO;MADRID;667.0;15.1;8.9;10.7;10.7;17.0;1.7;11.4;7.8;939.1;934.6;10;41;2018;4;Autumn
2018-10-09;2018-10-09;35.0;29.0;24.0;27.0;3.0;;2018;2018-10-09;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;14.3;2.6;8.6;8.6;10.0;2.5;10.8;7.8;937.85;933.1;10;41;2018;4;Autumn
2018-10-10;2018-10-10;48.0;28.0;20.0;28.0;2.0;;2018;2018-10-10;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;16.0;5.0;12.0;12.0;10.0;1.9;6.1;5.6;932.2;929.5;10;41;2018;4;Autumn
2018-10-10;2018-10-10;48.0;28.0;20.0;28.0;2.0;;2018;2018-10-10;3195;MADRID, RETIRO;MADRID;667.0;14.6;2.7;11.0;11.0;4.0;0.8;5.3;5.6;934.8;932.3;10;41;2018;4;Autumn
2018-10-10;2018-10-10;48.0;28.0;20.0;28.0;2.0;;2018;2018-10-10;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;15.8;2.4;11.8;11.8;6.0;0.3;5.6;5.6;933.5;930.9;10;41;2018;4;Autumn
2018-10-11;2018-10-11;64.0;20.0;22.0;20.0;2.0;;2018;2018-10-11;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;17.6;3.4;13.0;13.0;21.0;3.9;9.2;2.1;940.1;931.6;10;41;2018;4;Autumn
2018-10-11;2018-10-11;64.0;20.0;22.0;20.0;2.0;;2018;2018-10-11;3195;MADRID, RETIRO;MADRID;667.0;17.2;2.9;13.8;13.8;24.0;2.8;8.9;2.1;942.3;934.4;10;41;2018;4;Autumn
2018-10-11;2018-10-11;64.0;20.0;22.0;20.0;2.0;;2018;2018-10-11;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;17.0;5.4;12.4;12.4;23.0;1.9;8.3;2.1;941.2;933.0;10;41;2018;4;Autumn
2018-10-12;2018-10-12;56.0;25.0;30.0;34.0;3.0;;2018;2018-10-12;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;18.4;0.5;15.0;15.0;23.0;1.1;7.2;3.8;944.7;940.0;10;41;2018;4;Autumn
2018-10-12;2018-10-12;56.0;25.0;30.0;34.0;3.0;;2018;2018-10-12;3195;MADRID, RETIRO;MADRID;667.0;18.3;0.3;15.8;15.8;19.0;0.8;5.8;3.8;946.9;942.5;10;41;2018;4;Autumn
2018-10-12;2018-10-12;56.0;25.0;30.0;34.0;3.0;;2018;2018-10-12;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;18.2;1.5;14.1;14.1;24.0;0.8;6.7;3.8;945.8;941.25;10;41;2018;4;Autumn
2018-10-13;2018-10-13;64.0;18.0;31.0;15.0;2.0;;2018;2018-10-13;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;20.2;1.6;14.2;14.2;99.0;1.1;7.2;8.6;942.8;930.9;10;41;2018;4;Autumn
2018-10-13;2018-10-13;64.0;18.0;31.0;15.0;2.0;;2018;2018-10-13;3195;MADRID, RETIRO;MADRID;667.0;19.6;2.6;15.0;15.0;99.0;0.6;5.3;8.6;944.8;933.1;10;41;2018;4;Autumn
2018-10-13;2018-10-13;64.0;18.0;31.0;15.0;2.0;;2018;2018-10-13;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;19.5;1.2;12.6;12.6;14.0;0.3;7.2;8.6;943.8;932.0;10;41;2018;4;Autumn
2018-10-14;2018-10-14;50.0;18.0;25.0;24.0;3.0;;2018;2018-10-14;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;14.6;0.0;11.3;11.3;26.0;6.7;16.4;6.2;931.8;926.4;10;41;2018;4;Autumn
2018-10-14;2018-10-14;50.0;18.0;25.0;24.0;3.0;;2018;2018-10-14;3195;MADRID, RETIRO;MADRID;667.0;14.8;0.0;11.2;11.2;28.0;3.1;12.2;6.2;934.7;929.8;10;41;2018;4;Autumn
2018-10-14;2018-10-14;50.0;18.0;25.0;24.0;3.0;;2018;2018-10-14;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;14.3;0.0;10.0;10.0;27.0;3.9;11.9;6.2;933.25;928.1;10;41;2018;4;Autumn
2018-10-15;2018-10-15;44.0;25.0;26.0;31.0;4.0;;2018;2018-10-15;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;11.5;0.5;8.2;8.2;27.0;2.8;11.4;2.8;934.1;931.3;10;42;2018;4;Autumn
2018-10-15;2018-10-15;44.0;25.0;26.0;31.0;4.0;;2018;2018-10-15;3195;MADRID, RETIRO;MADRID;667.0;12.3;0.1;9.2;9.2;99.0;1.4;6.7;2.8;936.4;932.6;10;42;2018;4;Autumn
2018-10-15;2018-10-15;44.0;25.0;26.0;31.0;4.0;;2018;2018-10-15;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;12.1;0.1;8.2;8.2;27.0;1.4;10.0;2.8;935.25;931.95;10;42;2018;4;Autumn
2018-10-16;2018-10-16;55.0;24.0;31.0;32.0;4.0;;2018;2018-10-16;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;16.2;0.0;10.3;10.3;5.0;0.8;5.6;10.3;938.9;933.6;10;42;2018;4;Autumn
2018-10-16;2018-10-16;55.0;24.0;31.0;32.0;4.0;;2018;2018-10-16;3195;MADRID, RETIRO;MADRID;667.0;15.4;0.0;10.6;10.6;5.0;1.1;5.8;10.3;941.0;936.2;10;42;2018;4;Autumn
2018-10-16;2018-10-16;55.0;24.0;31.0;32.0;4.0;;2018;2018-10-16;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;15.2;0.0;8.5;8.5;9.0;0.6;6.1;10.3;939.95;934.9;10;42;2018;4;Autumn
2018-10-17;2018-10-17;54.0;21.0;29.0;32.0;3.0;;2018;2018-10-17;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;16.4;0.1;10.5;10.5;25.0;2.2;8.3;10.6;939.2;933.4;10;42;2018;4;Autumn
2018-10-17;2018-10-17;54.0;21.0;29.0;32.0;3.0;;2018;2018-10-17;3195;MADRID, RETIRO;MADRID;667.0;16.5;0.0;11.5;11.5;25.0;1.4;6.4;10.6;941.4;936.1;10;42;2018;4;Autumn
2018-10-17;2018-10-17;54.0;21.0;29.0;32.0;3.0;;2018;2018-10-17;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;15.8;0.0;8.3;8.3;28.0;1.4;7.2;10.6;940.3;934.75;10;42;2018;4;Autumn
2018-10-18;2018-10-18;52.0;14.0;22.0;23.0;3.0;;2018;2018-10-18;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;17.0;5.4;13.2;13.2;3.0;2.8;11.4;1.1;933.6;931.0;10;42;2018;4;Autumn
2018-10-18;2018-10-18;52.0;14.0;22.0;23.0;3.0;;2018;2018-10-18;3195;MADRID, RETIRO;MADRID;667.0;17.2;8.8;14.0;14.0;4.0;3.1;11.4;1.1;935.7;933.7;10;42;2018;4;Autumn
2018-10-18;2018-10-18;52.0;14.0;22.0;23.0;3.0;;2018;2018-10-18;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;16.4;9.2;11.9;11.9;5.0;2.8;11.1;1.1;934.65;932.35;10;42;2018;4;Autumn
2018-10-19;2018-10-19;40.0;17.0;27.0;20.0;3.0;;2018;2018-10-19;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;15.1;5.3;12.2;12.2;99.0;3.6;12.5;1.7;938.5;931.8;10;42;2018;4;Autumn
2018-10-19;2018-10-19;40.0;17.0;27.0;20.0;3.0;;2018;2018-10-19;3195;MADRID, RETIRO;MADRID;667.0;14.8;5.9;12.7;12.7;4.0;3.6;11.4;1.7;940.2;934.5;10;42;2018;4;Autumn
2018-10-19;2018-10-19;40.0;17.0;27.0;20.0;3.0;;2018;2018-10-19;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;15.4;2.5;12.2;12.2;99.0;3.3;11.1;1.7;939.35;933.15;10;42;2018;4;Autumn
2018-10-20;2018-10-20;39.0;28.0;27.0;20.0;3.0;;2018;2018-10-20;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;17.5;3.3;13.0;13.0;11.0;3.3;11.9;5.3;942.8;938.0;10;42;2018;4;Autumn
2018-10-20;2018-10-20;39.0;28.0;27.0;20.0;3.0;;2018;2018-10-20;3195;MADRID, RETIRO;MADRID;667.0;17.2;3.3;13.5;13.5;8.0;2.5;9.7;5.3;944.8;939.7;10;42;2018;4;Autumn
2018-10-20;2018-10-20;39.0;28.0;27.0;20.0;3.0;;2018;2018-10-20;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;17.0;3.4;13.3;13.3;8.0;3.1;8.6;5.3;943.8;938.85;10;42;2018;4;Autumn
2018-10-21;2018-10-21;53.0;61.0;31.0;36.0;3.0;;2018;2018-10-21;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;18.2;0.0;14.3;14.3;6.0;2.8;8.9;7.9;943.3;940.5;10;42;2018;4;Autumn
2018-10-21;2018-10-21;53.0;61.0;31.0;36.0;3.0;;2018;2018-10-21;3195;MADRID, RETIRO;MADRID;667.0;17.8;0.2;14.4;14.4;4.0;2.5;6.7;7.9;945.5;942.7;10;42;2018;4;Autumn
2018-10-21;2018-10-21;53.0;61.0;31.0;36.0;3.0;;2018;2018-10-21;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;17.0;0.0;12.3;12.3;99.0;2.8;7.8;7.9;944.4;941.6;10;42;2018;4;Autumn
2018-10-22;2018-10-22;68.0;47.0;30.0;35.0;4.0;;2018;2018-10-22;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;17.9;0.0;11.8;11.8;5.0;0.8;7.8;9.5;945.0;941.5;10;43;2018;4;Autumn
2018-10-22;2018-10-22;68.0;47.0;30.0;35.0;4.0;;2018;2018-10-22;3195;MADRID, RETIRO;MADRID;667.0;17.0;0.0;11.7;11.7;4.0;0.8;9.2;9.5;947.0;944.3;10;43;2018;4;Autumn
2018-10-22;2018-10-22;68.0;47.0;30.0;35.0;4.0;;2018;2018-10-22;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;16.6;0.0;9.5;9.5;9.0;1.7;9.7;9.5;946.0;942.9;10;43;2018;4;Autumn
2018-10-23;2018-10-23;67.0;50.0;21.0;51.0;4.0;;2018;2018-10-23;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;17.4;0.0;12.2;12.2;2.0;1.9;6.7;8.5;947.5;945.0;10;43;2018;4;Autumn
2018-10-23;2018-10-23;67.0;50.0;21.0;51.0;4.0;;2018;2018-10-23;3195;MADRID, RETIRO;MADRID;667.0;16.8;0.0;13.0;13.0;4.0;1.4;7.5;8.5;949.8;946.9;10;43;2018;4;Autumn
2018-10-23;2018-10-23;67.0;50.0;21.0;51.0;4.0;;2018;2018-10-23;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;17.0;0.0;11.1;11.1;8.0;1.1;8.9;8.5;948.65;945.95;10;43;2018;4;Autumn
2018-10-24;2018-10-24;82.0;47.0;27.0;48.0;4.0;;2018;2018-10-24;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;17.6;0.0;10.5;10.5;21.0;1.4;5.6;10.3;946.8;942.4;10;43;2018;4;Autumn
2018-10-24;2018-10-24;82.0;47.0;27.0;48.0;4.0;;2018;2018-10-24;3195;MADRID, RETIRO;MADRID;667.0;16.2;0.0;10.5;10.5;5.0;0.3;5.0;10.3;949.1;945.1;10;43;2018;4;Autumn
2018-10-24;2018-10-24;82.0;47.0;27.0;48.0;4.0;;2018;2018-10-24;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;16.2;0.0;7.5;7.5;24.0;0.6;4.2;10.3;947.95;943.75;10;43;2018;4;Autumn
2018-10-25;2018-10-25;77.0;43.0;10.0;47.0;4.0;;2018;2018-10-25;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;17.0;0.0;10.1;10.1;23.0;1.7;7.2;9.9;942.5;938.2;10;43;2018;4;Autumn
2018-10-25;2018-10-25;77.0;43.0;10.0;47.0;4.0;;2018;2018-10-25;3195;MADRID, RETIRO;MADRID;667.0;16.6;0.0;10.5;10.5;23.0;0.8;6.1;9.9;944.8;940.3;10;43;2018;4;Autumn
2018-10-25;2018-10-25;77.0;43.0;10.0;47.0;4.0;;2018;2018-10-25;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;16.0;0.0;6.9;6.9;22.0;0.6;6.1;9.9;943.65;939.25;10;43;2018;4;Autumn
2018-10-26;2018-10-26;80.0;26.0;27.0;22.0;4.0;;2018;2018-10-26;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;14.6;0.7;11.2;11.2;21.0;1.1;6.1;0.4;938.2;932.6;10;43;2018;4;Autumn
