date, pm10, o3, no2, so2, co
2014/11/2, , 12, , , 
2014/11/4, , 28, 12, , 
2014/11/5, , 21, 10, , 
2014/11/6, , 18, 14, 1, 
2014/11/7, , 18, 13, 1, 
2014/11/8, , 17, , , 
2014/11/10, , 16, 24, 1, 
2014/11/11, , 20, 9, 1, 
2014/11/12, , 22, 12, 1, 
2014/11/13, , 22, 27, 1, 
2014/11/14, , 10, 6, 1, 
2014/11/15, , 26, 4, 1, 
2014/11/16, , 26, 9, 1, 
2014/11/17, , 26, 13, 1, 
2014/11/18, , 20, 19, 8, 
2014/11/19, , 24, 27, 2, 
2014/11/20, , 19, 19, , 
2014/11/21, , 21, 17, 1, 
2014/11/22, , 17, 11, , 
2014/11/23, , 22, 16, , 
2014/11/24, , 19, 18, 1, 
2014/11/25, , 14, 19, , 
2014/11/26, , 11, 21, , 
2014/11/27, , 14, 16, , 
2014/11/28, , 24, 7, 1, 
2014/11/29, , 25, 6, , 
2014/11/30, , 24, 15, 1, 
2014/12/1, , 21, 10, 1, 
2014/12/2, , 13, 13, 4, 
2014/12/3, , 12, 14, , 
2014/12/4, , 4, 9, , 
2014/12/5, , 8, 8, 1, 
2014/12/6, , 14, 5, , 
2014/12/7, , 21, 6, , 
2014/12/8, , 23, 6, 2, 
2014/12/9, , 28, 7, 12, 
2014/12/10, , 24, 12, 8, 
2014/12/11, , 19, 13, 1, 
2014/12/12, , 22, 22, , 
2014/12/13, , 19, 24, , 
2014/12/14, , 15, 16, , 
2014/12/15, , 19, 8, , 
2014/12/16, , 15, 13, 2, 
2014/12/17, , 15, 11, , 
2014/12/18, , 19, 8, , 
2014/12/19, , 15, 6, , 
2014/12/20, , 12, 8, , 
2014/12/21, , 16, 28, 1, 
2014/12/22, , 1, 31, , 
2014/12/23, , 8, 19, , 
2014/12/24, , 10, 10, , 
2014/12/25, , 21, 9, , 
2014/12/26, , 18, 6, , 
2014/12/27, , 18, 6, , 
2014/12/28, , 29, , , 
2014/9/25, , 29, 16, 2, 
2014/9/26, , 30, 11, 1, 
2014/9/27, , 35, , , 
2014/9/30, , 13, 21, 1, 
2014/12/31, , , 11, , 
2015/1/21, , , 13, , 
2015/2/10, , , 42, , 
2015/3/21, , , 10, , 
2015/3/29, , , 9, , 
2014/10/14, , , 10, , 
2014/10/26, , , 15, 1, 
2014/11/3, , , 8, 9, 
2014/11/9, , , 14, 1, 
2014/9/24, , , 12, 2, 
2014/9/29, , , 25, , 
