fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presmax,horapresmax,presmin,horapresmin,season,season_name,year,month,week
2019-06-04,3195,"MADRID, RETIRO",MADRID,667.0,24.0,0.0,18.9,05:10,18.9,13:20,26.0,3.9,12.2,14:40,12.9,936.6,00,932.0,Varias,3,Summer,2019,6,23
2019-06-05,3195,"MADRID, RETIRO",MADRID,667.0,17.4,0.0,12.7,06:00,12.7,14:30,29.0,3.9,13.6,06:30,12.8,937.5,24,931.7,04,3,Summer,2019,6,23
2019-06-06,3195,"MADRID, RETIRO",MADRID,667.0,17.5,2.0,11.0,05:00,11.0,14:40,24.0,3.1,12.8,15:30,13.2,936.9,08,931.4,19,3,Summer,2019,6,23
2019-06-07,3195,"MADRID, RETIRO",MADRID,667.0,15.5,0.0,9.0,05:35,9.0,14:35,25.0,1.9,13.6,01:40,13.3,941.4,24,931.8,00,3,Summer,2019,6,23
2019-06-08,3195,"MADRID, RETIRO",MADRID,667.0,21.0,0.0,12.8,05:30,12.8,14:45,21.0,3.1,10.8,15:00,10.2,943.7,08,938.6,17,3,Summer,2019,6,23
2019-06-09,3195,"MADRID, RETIRO",MADRID,667.0,21.0,0.0,14.2,04:50,14.2,13:40,23.0,2.5,10.6,11:20,13.0,940.4,10,936.9,17,3,Summer,2019,6,23
2019-06-10,3195,"MADRID, RETIRO",MADRID,667.0,20.6,0.0,14.7,03:40,14.7,13:50,28.0,1.9,8.9,16:20,13.3,939.9,Varias,935.6,18,3,Summer,2019,6,24
2019-06-11,3195,"MADRID, RETIRO",MADRID,667.0,17.5,0.0,14.0,23:59,14.0,14:20,4.0,3.6,11.9,10:20,8.6,937.0,18,934.0,04,3,Summer,2019,6,24
2019-06-12,3195,"MADRID, RETIRO",MADRID,667.0,17.7,0.0,10.0,05:30,10.0,14:30,24.0,1.7,8.1,14:00,13.5,937.0,09,932.1,19,3,Summer,2019,6,24
2019-06-13,3195,"MADRID, RETIRO",MADRID,667.0,21.4,0.0,14.4,04:20,14.4,14:10,25.0,2.5,8.6,18:40,13.0,935.4,09,931.5,17,3,Summer,2019,6,24
2019-06-14,3195,"MADRID, RETIRO",MADRID,667.0,20.2,0.0,14.9,04:40,14.9,14:00,23.0,3.9,12.8,11:00,13.0,939.3,24,933.0,03,3,Summer,2019,6,24
2019-06-15,3195,"MADRID, RETIRO",MADRID,667.0,18.8,0.0,12.0,05:10,12.0,14:20,26.0,1.1,6.1,15:30,13.3,942.2,Varias,939.4,00,3,Summer,2019,6,24
2019-06-16,3195,"MADRID, RETIRO",MADRID,667.0,21.6,0.0,14.5,05:10,14.5,14:20,6.0,1.1,7.8,03:00,10.8,942.4,09,939.0,Varias,3,Summer,2019,6,24
2019-06-17,3195,"MADRID, RETIRO",MADRID,667.0,24.0,0.0,16.0,05:30,16.0,13:50,19.0,1.7,8.6,15:30,12.4,941.0,08,936.4,18,3,Summer,2019,6,25
2019-06-18,3195,"MADRID, RETIRO",MADRID,667.0,25.2,0.0,19.2,05:15,19.2,14:15,26.0,3.6,11.9,17:40,13.4,938.3,Varias,936.1,17,3,Summer,2019,6,25
2019-06-19,3195,"MADRID, RETIRO",MADRID,667.0,22.5,0.0,18.0,04:40,18.0,13:40,21.0,3.1,11.4,11:10,12.9,938.8,12,937.0,18,3,Summer,2019,6,25
2019-06-20,3195,"MADRID, RETIRO",MADRID,667.0,23.0,0.0,17.5,05:30,17.5,14:00,26.0,2.5,9.4,16:40,11.0,938.2,08,935.0,Varias,3,Summer,2019,6,25
2019-06-21,3195,"MADRID, RETIRO",MADRID,667.0,23.6,0.0,17.7,04:30,17.7,14:40,3.0,1.4,9.7,21:40,12.7,939.0,23,936.0,00,3,Summer,2019,6,25
2019-06-22,3195,"MADRID, RETIRO",MADRID,667.0,24.1,0.0,16.8,04:50,16.8,15:20,5.0,3.1,9.2,00:20,11.8,940.8,09,935.0,18,3,Summer,2019,6,25
2019-06-23,3195,"MADRID, RETIRO",MADRID,667.0,26.0,0.0,18.5,05:05,18.5,13:45,24.0,1.4,8.1,13:30,10.6,938.7,11,934.7,19,3,Summer,2019,6,25
2019-06-24,3195,"MADRID, RETIRO",MADRID,667.0,26.6,0.0,21.3,05:50,21.3,13:05,18.0,2.2,8.9,01:20,8.0,938.3,23,935.4,17,3,Summer,2019,6,26
2019-06-25,3195,"MADRID, RETIRO",MADRID,667.0,26.8,0.0,19.3,05:40,19.3,14:00,14.0,1.9,9.4,16:30,13.3,940.6,Varias,936.8,18,3,Summer,2019,6,26
2019-06-26,3195,"MADRID, RETIRO",MADRID,667.0,29.0,0.0,22.5,05:40,22.5,14:50,14.0,1.9,11.7,21:40,13.2,940.9,10,938.1,Varias,3,Summer,2019,6,26
2019-06-27,3195,"MADRID, RETIRO",MADRID,667.0,30.6,0.0,22.7,04:20,22.7,15:50,13.0,4.2,14.4,16:40,12.5,941.6,11,937.8,18,3,Summer,2019,6,26
2019-06-28,3195,"MADRID, RETIRO",MADRID,667.0,32.4,0.0,24.0,06:00,24.0,14:30,16.0,3.6,10.6,18:10,12.7,942.9,07,938.0,Varias,3,Summer,2019,6,26
2019-06-29,3195,"MADRID, RETIRO",MADRID,667.0,32.2,0.0,24.5,05:50,24.5,14:50,14.0,1.9,7.8,23:59,13.0,940.5,Varias,936.8,Varias,3,Summer,2019,6,26
2019-06-30,3195,"MADRID, RETIRO",MADRID,667.0,31.8,0.0,25.0,05:40,25.0,14:00,14.0,1.7,7.8,00:00,13.0,941.5,Varias,938.7,19,3,Summer,2019,6,26
2019-07-01,3195,"MADRID, RETIRO",MADRID,667.0,30.0,0.0,23.8,05:15,23.8,14:10,6.0,1.9,12.8,20:10,12.1,940.6,Varias,937.0,Varias,3,Summer,2019,7,27
2019-07-02,3195,"MADRID, RETIRO",MADRID,667.0,29.2,1.6,23.0,Varias,23.0,14:40,9.0,0.6,10.0,22:20,13.1,940.5,08,935.0,Varias,3,Summer,2019,7,27
2019-07-03,3195,"MADRID, RETIRO",MADRID,667.0,28.6,0.0,22.0,05:00,22.0,13:50,13.0,2.5,12.8,21:50,12.6,938.7,10,935.1,17,3,Summer,2019,7,27
2019-07-04,3195,"MADRID, RETIRO",MADRID,667.0,28.2,0.0,23.1,05:30,23.1,16:00,15.0,2.5,10.8,22:20,11.5,940.0,24,936.0,00,3,Summer,2019,7,27
2019-07-05,3195,"MADRID, RETIRO",MADRID,667.0,27.6,0.0,21.6,05:30,21.6,14:20,23.0,1.9,9.2,16:00,13.1,941.5,08,938.0,18,3,Summer,2019,7,27
2019-07-06,3195,"MADRID, RETIRO",MADRID,667.0,27.3,0.0,19.7,05:10,19.7,14:05,26.0,2.2,11.4,14:40,13.5,940.7,01,936.1,Varias,3,Summer,2019,7,27
2019-07-07,3195,"MADRID, RETIRO",MADRID,667.0,27.0,0.0,19.5,06:00,19.5,14:00,22.0,0.8,7.8,14:40,13.3,939.0,Varias,933.5,Varias,3,Summer,2019,7,27
2019-07-08,3195,"MADRID, RETIRO",MADRID,667.0,25.2,0.0,19.5,05:50,19.5,13:20,29.0,2.2,13.1,20:10,12.4,937.7,23,933.0,17,3,Summer,2019,7,28
2019-07-09,3195,"MADRID, RETIRO",MADRID,667.0,23.8,0.0,17.5,05:20,17.5,13:30,7.0,1.4,9.7,18:10,10.5,940.2,22,936.0,03,3,Summer,2019,7,28
2019-07-10,3195,"MADRID, RETIRO",MADRID,667.0,25.6,0.0,18.2,Varias,18.2,14:45,5.0,0.8,8.3,01:20,12.9,940.9,Varias,937.2,19,3,Summer,2019,7,28
2019-07-11,3195,"MADRID, RETIRO",MADRID,667.0,28.9,0.0,20.8,05:00,20.8,14:20,22.0,1.7,6.1,13:40,13.0,940.2,Varias,937.3,18,3,Summer,2019,7,28
2019-07-12,3195,"MADRID, RETIRO",MADRID,667.0,31.5,0.0,24.2,03:50,24.2,15:20,22.0,1.7,7.5,15:40,9.4,940.5,Varias,938.0,Varias,3,Summer,2019,7,28
2019-07-13,3195,"MADRID, RETIRO",MADRID,667.0,29.6,0.0,24.1,23:50,24.1,12:20,27.0,3.3,12.5,21:40,10.6,939.8,10,934.0,18,3,Summer,2019,7,28
2019-07-14,3195,"MADRID, RETIRO",MADRID,667.0,27.4,0.0,21.6,05:00,21.6,14:50,5.0,0.6,7.8,23:00,12.7,937.6,21,935.8,04,3,Summer,2019,7,28
2019-07-15,3195,"MADRID, RETIRO",MADRID,667.0,28.0,0.0,20.4,05:50,20.4,14:10,30.0,2.2,10.0,15:30,13.3,938.5,08,935.7,17,3,Summer,2019,7,29
2019-07-16,3195,"MADRID, RETIRO",MADRID,667.0,29.4,0.0,22.0,05:50,22.0,13:40,22.0,2.2,8.1,14:40,11.8,939.4,07,934.7,19,3,Summer,2019,7,29
2019-07-17,3195,"MADRID, RETIRO",MADRID,667.0,28.4,0.0,22.6,04:40,22.6,13:10,99.0,1.7,6.1,Varias,10.0,938.2,Varias,930.0,00,3,Summer,2019,7,29
2019-07-18,3195,"MADRID, RETIRO",MADRID,667.0,28.6,0.0,21.5,05:50,21.5,14:20,4.0,0.3,9.7,22:20,11.7,939.9,10,936.5,17,3,Summer,2019,7,29
2019-07-19,3195,"MADRID, RETIRO",MADRID,667.0,30.1,0.0,23.1,05:20,23.1,14:30,5.0,1.9,9.2,00:20,12.6,940.1,08,935.6,18,3,Summer,2019,7,29
2019-07-20,3195,"MADRID, RETIRO",MADRID,667.0,30.8,0.0,24.4,05:10,24.4,14:20,18.0,1.4,8.6,23:30,12.6,939.4,24,936.3,02,3,Summer,2019,7,29
2019-07-21,3195,"MADRID, RETIRO",MADRID,667.0,30.9,6.2,23.8,19:10,23.8,14:00,28.0,1.9,13.3,19:00,12.4,944.9,24,940.3,Varias,3,Summer,2019,7,29
2019-07-22,3195,"MADRID, RETIRO",MADRID,667.0,30.4,0.0,23.7,03:20,23.7,13:40,16.0,2.8,10.6,20:10,12.5,945.2,Varias,940.0,19,3,Summer,2019,7,30
2019-07-23,3195,"MADRID, RETIRO",MADRID,667.0,30.8,0.8,23.7,18:20,23.7,14:10,23.0,3.1,14.4,18:00,8.3,943.3,05,935.0,17,3,Summer,2019,7,30
2019-07-24,3195,"MADRID, RETIRO",MADRID,667.0,30.2,0.0,22.8,04:10,22.8,14:10,24.0,1.7,8.1,16:10,12.7,941.0,00,936.3,18,3,Summer,2019,7,30
2019-07-25,3195,"MADRID, RETIRO",MADRID,667.0,30.4,0.0,24.4,Varias,24.4,13:50,25.0,2.8,11.4,15:50,12.8,938.9,Varias,935.8,19,3,Summer,2019,7,30
2019-07-26,3195,"MADRID, RETIRO",MADRID,667.0,26.9,0.0,21.8,Varias,21.8,Varias,22.0,3.1,10.8,12:20,12.3,936.5,00,933.0,24,3,Summer,2019,7,30
2019-07-27,3195,"MADRID, RETIRO",MADRID,667.0,23.0,0.0,19.0,05:50,19.0,11:40,32.0,2.8,11.9,16:10,11.7,935.9,23,932.5,15,3,Summer,2019,7,30
2019-07-28,3195,"MADRID, RETIRO",MADRID,667.0,23.1,0.0,16.2,06:10,16.2,13:45,2.0,1.7,8.3,02:10,13.0,937.4,08,933.6,18,3,Summer,2019,7,30
2019-07-29,3195,"MADRID, RETIRO",MADRID,667.0,26.5,0.0,19.7,04:50,19.7,14:10,26.0,2.5,11.9,17:00,13.0,937.6,24,934.3,17,3,Summer,2019,7,31
2019-07-30,3195,"MADRID, RETIRO",MADRID,667.0,24.4,0.0,17.4,04:20,17.4,14:10,4.0,0.8,13.3,23:59,13.1,943.7,09,937.3,02,3,Summer,2019,7,31
2019-07-31,3195,"MADRID, RETIRO",MADRID,667.0,26.1,0.0,18.4,04:25,18.4,13:40,4.0,2.2,13.3,00:00,10.4,940.3,Varias,935.0,18,3,Summer,2019,7,31
2019-08-01,3195,"MADRID, RETIRO",MADRID,667.0,27.4,0.0,20.5,05:50,20.5,14:00,27.0,2.5,10.0,13:30,12.7,937.9,24,935.0,17,3,Summer,2019,8,31
2019-08-02,3195,"MADRID, RETIRO",MADRID,667.0,29.0,0.0,22.4,05:30,22.4,13:20,6.0,1.9,8.3,04:20,12.8,939.8,10,937.3,18,3,Summer,2019,8,31
2019-08-03,3195,"MADRID, RETIRO",MADRID,667.0,29.1,0.0,22.2,05:30,22.2,14:20,25.0,2.2,10.6,15:30,12.9,939.8,Varias,936.0,19,3,Summer,2019,8,31
2019-08-04,3195,"MADRID, RETIRO",MADRID,667.0,28.6,0.0,21.3,05:50,21.3,14:10,24.0,1.9,8.9,16:00,12.9,939.9,10,936.4,Varias,3,Summer,2019,8,31
2019-08-05,3195,"MADRID, RETIRO",MADRID,667.0,28.9,0.0,21.5,06:30,21.5,14:10,26.0,1.7,8.9,14:30,12.9,939.9,10,936.1,17,3,Summer,2019,8,32
2019-08-06,3195,"MADRID, RETIRO",MADRID,667.0,28.2,0.0,21.1,06:20,21.1,13:40,23.0,1.7,10.0,13:40,11.9,938.5,Varias,934.5,Varias,3,Summer,2019,8,32
2019-08-07,3195,"MADRID, RETIRO",MADRID,667.0,24.2,0.0,21.5,23:40,21.5,16:20,26.0,2.2,8.1,18:10,0.1,939.2,24,934.2,03,3,Summer,2019,8,32
2019-08-08,3195,"MADRID, RETIRO",MADRID,667.0,26.5,0.0,19.5,05:50,19.5,13:50,26.0,2.5,11.4,15:00,12.9,939.9,09,937.0,18,3,Summer,2019,8,32
2019-08-09,3195,"MADRID, RETIRO",MADRID,667.0,26.6,0.0,21.8,23:59,21.8,14:05,23.0,4.7,15.3,16:00,12.8,941.5,22,937.8,00,3,Summer,2019,8,32
2019-08-10,3195,"MADRID, RETIRO",MADRID,667.0,25.3,0.0,19.0,04:50,19.0,14:10,22.0,1.9,10.0,15:10,12.8,943.4,10,939.1,24,3,Summer,2019,8,32
2019-08-11,3195,"MADRID, RETIRO",MADRID,667.0,24.8,0.0,20.0,04:00,20.0,13:10,24.0,2.8,11.4,13:00,11.6,941.5,24,938.3,Varias,3,Summer,2019,8,32
2019-08-12,3195,"MADRID, RETIRO",MADRID,667.0,21.4,0.0,15.5,05:50,15.5,15:00,5.0,2.2,11.7,22:40,12.8,943.7,24,940.1,01,3,Summer,2019,8,33
2019-08-13,3195,"MADRID, RETIRO",MADRID,667.0,22.5,0.0,15.7,05:40,15.7,13:50,3.0,2.2,11.4,00:20,12.7,943.8,10,940.6,17,3,Summer,2019,8,33
2019-08-14,3195,"MADRID, RETIRO",MADRID,667.0,25.4,0.0,18.0,05:05,18.0,14:20,4.0,1.1,7.5,00:20,12.8,945.1,10,940.6,17,3,Summer,2019,8,33
2019-08-15,3195,"MADRID, RETIRO",MADRID,667.0,28.0,0.0,20.5,04:30,20.5,14:15,5.0,1.7,10.3,22:10,12.9,943.5,09,939.9,18,3,Summer,2019,8,33
2019-08-16,3195,"MADRID, RETIRO",MADRID,667.0,29.0,0.0,22.1,05:50,22.1,13:50,4.0,2.2,9.2,00:30,12.5,942.7,09,938.1,18,3,Summer,2019,8,33
2019-08-17,3195,"MADRID, RETIRO",MADRID,667.0,29.7,0.0,22.2,06:10,22.2,14:00,23.0,2.2,9.7,13:10,12.6,940.5,09,936.3,Varias,3,Summer,2019,8,33
2019-08-18,3195,"MADRID, RETIRO",MADRID,667.0,27.8,0.0,20.6,06:05,20.6,12:50,24.0,2.8,12.5,16:00,12.3,938.5,09,935.7,04,3,Summer,2019,8,33
2019-08-19,3195,"MADRID, RETIRO",MADRID,667.0,27.4,0.4,21.4,Varias,21.4,13:20,5.0,2.2,10.8,22:30,10.0,938.8,Varias,937.2,18,3,Summer,2019,8,34
2019-08-20,3195,"MADRID, RETIRO",MADRID,667.0,25.1,0.1,20.2,01:30,20.2,14:10,3.0,3.1,9.4,00:20,11.2,943.8,24,937.6,01,3,Summer,2019,8,34
2019-08-21,3195,"MADRID, RETIRO",MADRID,667.0,24.0,16.2,17.7,23:30,17.7,14:20,8.0,0.8,13.6,20:40,6.7,944.3,Varias,941.1,Varias,3,Summer,2019,8,34
2019-08-22,3195,"MADRID, RETIRO",MADRID,667.0,24.0,0.0,17.0,02:10,17.0,14:10,12.0,1.7,6.4,22:40,12.4,945.3,09,941.3,22,3,Summer,2019,8,34
2019-08-23,3195,"MADRID, RETIRO",MADRID,667.0,26.2,0.0,20.0,06:20,20.0,14:20,10.0,0.8,5.3,00:00,12.5,945.3,10,941.0,18,3,Summer,2019,8,34
2019-08-24,3195,"MADRID, RETIRO",MADRID,667.0,27.0,0.0,20.5,06:05,20.5,14:10,13.0,1.4,6.7,23:10,12.3,943.7,10,940.0,18,3,Summer,2019,8,34
2019-08-25,3195,"MADRID, RETIRO",MADRID,667.0,27.8,4.2,21.6,06:30,21.6,14:15,12.0,2.8,9.7,22:30,9.0,942.1,09,937.3,19,3,Summer,2019,8,34
2019-08-26,3195,"MADRID, RETIRO",MADRID,667.0,20.9,26.9,15.4,23:59,15.4,13:40,12.0,1.7,10.3,16:50,6.0,941.0,23,936.1,Varias,3,Summer,2019,8,35
2019-08-27,3195,"MADRID, RETIRO",MADRID,667.0,20.6,0.0,15.0,01:10,15.0,14:05,7.0,0.8,6.1,04:50,10.8,941.1,Varias,939.3,02,3,Summer,2019,8,35
2019-08-28,3195,"MADRID, RETIRO",MADRID,667.0,24.3,0.0,18.4,Varias,18.4,14:15,99.0,1.7,4.7,Varias,12.2,942.3,12,940.1,18,3,Summer,2019,8,35
2019-08-29,3195,"MADRID, RETIRO",MADRID,667.0,26.2,0.0,20.0,05:30,20.0,14:10,5.0,0.8,6.7,23:10,11.5,944.8,10,942.0,01,3,Summer,2019,8,35
2019-08-30,3195,"MADRID, RETIRO",MADRID,667.0,27.1,10.6,20.0,23:40,20.0,14:15,24.0,1.9,13.1,17:20,9.9,945.0,11,941.5,17,3,Summer,2019,8,35
2019-08-31,3195,"MADRID, RETIRO",MADRID,667.0,25.0,0.0,18.0,05:50,18.0,14:10,13.0,0.6,5.3,14:20,10.9,943.2,00,939.4,Varias,3,Summer,2019,8,35
2019-09-01,3195,"MADRID, RETIRO",MADRID,667.0,26.2,0.0,20.5,02:50,20.5,13:10,7.0,1.9,13.9,23:50,8.0,939.5,24,937.1,16,4,Autumn,2019,9,35
2019-09-02,3195,"MADRID, RETIRO",MADRID,667.0,24.4,0.0,18.2,06:00,18.2,14:10,4.0,3.1,12.2,01:00,10.7,942.8,10,940.5,18,4,Autumn,2019,9,36
2019-09-03,3195,"MADRID, RETIRO",MADRID,667.0,25.2,0.0,18.8,06:00,18.8,13:50,5.0,1.7,7.5,02:20,10.5,945.0,11,941.0,18,4,Autumn,2019,9,36
2019-09-04,3195,"MADRID, RETIRO",MADRID,667.0,26.1,0.0,19.5,06:05,19.5,14:05,3.0,1.1,11.1,21:40,10.6,943.9,08,939.1,18,4,Autumn,2019,9,36
2019-09-05,3195,"MADRID, RETIRO",MADRID,667.0,21.6,0.0,15.5,23:50,15.5,13:30,5.0,3.3,15.6,07:40,11.0,944.7,10,941.7,02,4,Autumn,2019,9,36
2019-09-06,3195,"MADRID, RETIRO",MADRID,667.0,19.2,0.0,12.4,05:50,12.4,14:00,4.0,2.2,12.2,08:10,11.0,944.8,Varias,941.0,Varias,4,Autumn,2019,9,36
2019-09-07,3195,"MADRID, RETIRO",MADRID,667.0,20.8,0.0,14.0,04:20,14.0,13:30,5.0,1.7,11.4,03:20,11.5,943.8,Varias,939.9,Varias,4,Autumn,2019,9,36
2019-09-08,3195,"MADRID, RETIRO",MADRID,667.0,22.8,0.0,16.8,05:40,16.8,14:10,3.0,1.9,8.6,00:40,9.7,942.4,08,938.8,Varias,4,Autumn,2019,9,36
2019-09-09,3195,"MADRID, RETIRO",MADRID,667.0,23.2,0.0,16.5,05:50,16.5,14:00,27.0,3.1,11.9,18:10,9.4,941.2,Varias,936.6,Varias,4,Autumn,2019,9,37
2019-09-10,3195,"MADRID, RETIRO",MADRID,667.0,18.1,0.0,14.2,07:40,14.2,12:30,3.0,3.3,13.9,16:10,7.7,942.4,23,935.9,03,4,Autumn,2019,9,37
2019-09-11,3195,"MADRID, RETIRO",MADRID,667.0,20.2,0.0,14.4,02:50,14.4,13:20,4.0,4.2,15.8,08:40,10.2,948.0,24,940.5,00,4,Autumn,2019,9,37
2019-09-12,3195,"MADRID, RETIRO",MADRID,667.0,22.1,0.0,15.8,03:50,15.8,14:10,2.0,3.3,12.8,08:50,9.6,949.3,10,946.7,04,4,Autumn,2019,9,37
2019-09-13,3195,"MADRID, RETIRO",MADRID,667.0,17.7,6.8,14.7,Varias,14.7,Varias,4.0,3.3,11.7,08:50,2.0,950.0,Varias,947.0,18,4,Autumn,2019,9,37
2019-09-14,3195,"MADRID, RETIRO",MADRID,667.0,18.0,13.7,15.6,18:50,15.6,10:10,15.0,2.8,8.6,11:20,0.4,947.3,12,944.5,24,4,Autumn,2019,9,37
2019-09-15,3195,"MADRID, RETIRO",MADRID,667.0,18.8,1.7,15.5,Varias,15.5,16:10,9.0,2.2,7.2,17:10,3.2,944.8,00,942.9,Varias,4,Autumn,2019,9,37
2019-09-16,3195,"MADRID, RETIRO",MADRID,667.0,21.0,0.0,16.6,06:50,16.6,13:50,33.0,0.8,9.2,16:20,8.2,943.7,11,941.0,Varias,4,Autumn,2019,9,38
2019-09-17,3195,"MADRID, RETIRO",MADRID,667.0,22.7,0.0,17.0,06:00,17.0,13:40,25.0,1.7,11.4,18:10,7.8,942.3,00,938.5,15,4,Autumn,2019,9,38
2019-09-18,3195,"MADRID, RETIRO",MADRID,667.0,22.0,0.0,17.0,Varias,17.0,13:50,17.0,1.4,5.8,16:50,8.6,940.6,Varias,938.3,Varias,4,Autumn,2019,9,38
2019-09-19,3195,"MADRID, RETIRO",MADRID,667.0,23.2,0.0,17.5,06:30,17.5,14:00,4.0,1.7,5.8,19:40,9.9,940.5,11,937.5,Varias,4,Autumn,2019,9,38
2019-09-20,3195,"MADRID, RETIRO",MADRID,667.0,20.7,6.7,16.4,23:30,16.4,15:50,24.0,2.5,13.6,19:10,3.8,940.0,Varias,936.6,19,4,Autumn,2019,9,38
2019-09-21,3195,"MADRID, RETIRO",MADRID,667.0,18.0,4.2,14.6,06:40,14.6,12:50,24.0,1.1,5.3,11:20,1.5,937.8,10,935.4,19,4,Autumn,2019,9,38
2019-09-22,3195,"MADRID, RETIRO",MADRID,667.0,19.4,0.0,15.2,23:10,15.2,15:00,23.0,2.5,8.3,12:40,6.8,942.0,24,935.3,05,4,Autumn,2019,9,38
2019-09-23,3195,"MADRID, RETIRO",MADRID,667.0,17.5,0.0,12.0,06:00,12.0,15:40,25.0,1.1,5.6,13:40,9.4,944.5,Varias,942.8,17,4,Autumn,2019,9,39
2019-09-24,3195,"MADRID, RETIRO",MADRID,667.0,19.8,0.0,13.0,05:20,13.0,13:20,28.0,2.5,10.3,18:30,10.2,943.6,09,940.0,17,4,Autumn,2019,9,39
2019-09-25,3195,"MADRID, RETIRO",MADRID,667.0,19.0,0.0,14.0,06:20,14.0,13:40,32.0,1.4,8.6,00:40,9.7,942.5,Varias,940.0,05,4,Autumn,2019,9,39
2019-09-26,3195,"MADRID, RETIRO",MADRID,667.0,21.0,0.0,15.4,06:30,15.4,13:30,7.0,1.4,5.0,00:10,10.3,944.0,11,941.5,18,4,Autumn,2019,9,39
2019-09-27,3195,"MADRID, RETIRO",MADRID,667.0,21.5,0.0,14.8,06:30,14.8,13:30,23.0,1.4,6.7,13:30,10.4,943.8,10,940.9,20,4,Autumn,2019,9,39
2019-09-28,3195,"MADRID, RETIRO",MADRID,667.0,21.4,0.0,15.2,04:30,15.2,13:30,3.0,1.4,5.3,02:40,10.6,944.9,10,941.1,18,4,Autumn,2019,9,39
2019-09-29,3195,"MADRID, RETIRO",MADRID,667.0,22.6,0.0,15.2,Varias,15.2,13:30,22.0,1.7,7.5,14:00,10.4,943.0,12,940.5,18,4,Autumn,2019,9,39
2019-09-30,3195,"MADRID, RETIRO",MADRID,667.0,21.5,0.0,14.0,05:50,14.0,13:30,23.0,1.4,7.5,15:30,10.2,942.8,10,939.3,Varias,4,Autumn,2019,9,40
2019-10-01,3195,"MADRID, RETIRO",MADRID,667.0,20.2,0.0,14.0,06:30,14.0,13:10,99.0,2.2,11.4,Varias,10.0,939.5,22,937.3,05,4,Autumn,2019,10,40
2019-10-02,3195,"MADRID, RETIRO",MADRID,667.0,18.1,0.0,14.0,06:30,14.0,13:10,33.0,1.9,10.0,02:00,10.1,942.7,21,940.2,Varias,4,Autumn,2019,10,40
2019-10-03,3195,"MADRID, RETIRO",MADRID,667.0,18.0,0.0,11.8,06:30,11.8,15:40,17.0,1.1,4.7,15:20,9.3,943.5,10,940.8,17,4,Autumn,2019,10,40
2019-10-04,3195,"MADRID, RETIRO",MADRID,667.0,19.9,0.0,13.5,06:50,13.5,16:00,23.0,1.4,5.8,14:40,10.1,942.6,09,938.0,20,4,Autumn,2019,10,40
2019-10-05,3195,"MADRID, RETIRO",MADRID,667.0,20.2,0.0,14.3,Varias,14.3,13:10,20.0,1.1,5.0,15:10,10.1,940.9,24,938.7,04,4,Autumn,2019,10,40
2019-10-06,3195,"MADRID, RETIRO",MADRID,667.0,20.0,0.0,13.5,06:30,13.5,13:25,33.0,1.4,6.9,17:50,10.4,943.9,11,941.0,02,4,Autumn,2019,10,40
2019-10-07,3195,"MADRID, RETIRO",MADRID,667.0,20.8,0.0,15.0,06:40,15.0,13:20,9.0,0.8,6.1,22:20,9.9,943.3,09,941.8,19,4,Autumn,2019,10,41
2019-10-08,3195,"MADRID, RETIRO",MADRID,667.0,21.6,0.0,15.1,05:40,15.1,13:20,21.0,1.1,5.8,13:40,10.3,943.7,Varias,940.1,Varias,4,Autumn,2019,10,41
2019-10-09,3195,"MADRID, RETIRO",MADRID,667.0,21.5,0.0,16.0,06:30,16.0,Varias,4.0,0.6,10.3,23:50,9.8,940.5,23,937.9,17,4,Autumn,2019,10,41
2019-10-10,3195,"MADRID, RETIRO",MADRID,667.0,19.9,0.0,15.1,05:00,15.1,15:30,6.0,1.9,11.1,00:30,7.3,944.8,10,941.4,02,4,Autumn,2019,10,41
2019-10-11,3195,"MADRID, RETIRO",MADRID,667.0,20.6,0.0,16.0,06:20,16.0,16:00,13.0,1.1,5.0,11:50,9.1,945.5,09,939.9,20,4,Autumn,2019,10,41
2019-10-12,3195,"MADRID, RETIRO",MADRID,667.0,20.8,5.4,15.7,19:40,15.7,14:10,20.0,1.4,12.8,19:00,6.0,941.9,10,938.1,19,4,Autumn,2019,10,41
2019-10-13,3195,"MADRID, RETIRO",MADRID,667.0,18.9,0.0,15.2,05:00,15.2,13:00,24.0,1.4,6.7,12:40,10.1,940.2,Varias,936.3,24,4,Autumn,2019,10,41
2019-10-14,3195,"MADRID, RETIRO",MADRID,667.0,14.0,3.2,8.4,23:59,8.4,13:30,26.0,3.9,17.2,16:10,5.2,941.0,24,933.8,04,4,Autumn,2019,10,42
2019-10-15,3195,"MADRID, RETIRO",MADRID,667.0,11.6,0.0,7.0,06:30,7.0,13:10,27.0,1.7,7.2,13:10,9.9,944.1,Varias,940.9,00,4,Autumn,2019,10,42
2019-10-16,3195,"MADRID, RETIRO",MADRID,667.0,13.1,0.6,7.8,06:50,7.8,13:05,26.0,1.9,7.5,15:20,10.5,944.5,09,941.0,16,4,Autumn,2019,10,42
2019-10-17,3195,"MADRID, RETIRO",MADRID,667.0,12.8,2.3,9.7,Varias,9.7,18:00,99.0,1.4,6.4,Varias,0.0,942.8,09,941.1,Varias,4,Autumn,2019,10,42
2019-10-18,3195,"MADRID, RETIRO",MADRID,667.0,16.9,0.1,14.0,23:59,14.0,13:10,25.0,2.5,9.7,13:30,2.0,941.6,00,936.8,23,4,Autumn,2019,10,42
