fecha,pm10,no2,tmed,prec,tmin,tmax,dir,velmedia,racha,sol,presmax,presmin,intensidad
2018-01-01,8.0,15.0,6.9,0.0,1.7,1.7,26.0,3.1,10.0,5.9,953.25,950.0,131.0
2018-01-02,8.5,18.0,10.4,0.0,6.3,6.3,29.0,2.8,11.9,7.0,953.25,950.9,256.5
2018-01-03,8.0,16.0,10.9,0.0,7.2,7.2,23.0,1.7,8.6,4.6,954.15,951.05,272.5
2018-01-04,5.0,16.5,11.3,0.0,7.9,7.9,25.0,2.2,7.8,5.8,951.55,942.35,284.0
2018-01-05,3.0,14.5,8.2,13.6,5.2,5.2,22.0,3.1,11.7,1.6,942.35,925.0,272.0
2018-01-06,3.0,14.0,3.3,21.1,1.4,1.4,4.0,1.7,8.6,0.0,925.0,918.6,156.0
2018-01-07,9.5,24.0,2.2,3.3,0.9,0.9,12.0,2.8,7.5,0.0,928.4,918.45,145.5
2018-01-08,16.0,30.0,3.9,0.0,-0.5,-0.5,26.0,1.4,6.1,8.5,936.6,928.25,303.25
2018-01-09,10.0,24.5,1.5,2.2,-1.5,-1.5,21.0,1.1,4.7,0.0,940.2,935.9,307.0
2018-01-10,5.5,19.0,5.0,0.6,2.0,2.0,24.0,2.2,10.0,0.3,942.15,938.1,308.0
2018-01-11,13.0,30.0,5.7,0.0,2.0,2.0,29.0,3.3,13.6,8.6,945.7,941.35,312.75
2018-01-12,16.5,31.0,3.8,0.0,-0.3,-0.3,28.0,1.4,6.4,6.7,946.8,942.95,324.75
2018-01-13,7.0,15.0,3.2,6.0,1.5,1.5,26.0,1.1,7.2,1.1,943.15,937.45,208.0
2018-01-14,12.5,25.0,4.6,0.0,1.5,1.5,23.0,1.9,6.1,5.2,943.3,938.45,154.0
2018-01-15,16.0,28.0,3.8,0.0,-1.1,-1.1,23.0,1.1,6.4,8.1,948.8,943.1,302.0
2018-01-16,14.0,25.5,7.6,0.0,1.8,1.8,25.0,1.25,7.65,9.3,949.95,946.65,304.0
2018-01-17,16.0,35.0,9.1,0.0,4.15,4.15,28.0,1.9500000000000002,10.25,9.3,947.5999999999999,944.8499999999999,312.0
2018-01-18,20.5,40.0,7.8,0.0,2.2,2.2,10.0,1.4,4.7,9.4,947.3,942.0,313.25
2018-01-19,17.5,31.5,8.9,0.0,2.8,2.8,12.0,1.1,5.3,8.8,946.45,940.9,322.0
2018-01-20,9.5,22.0,8.1,0.0,3.6,3.6,33.0,1.9,7.8,2.0,948.6,945.95,208.0
2018-01-21,14.5,26.0,11.4,0.0,5.8,5.8,33.0,1.1,8.3,9.4,950.7,948.25,158.5
2018-01-22,16.0,32.5,9.75,0.0,4.5,4.5,52.5,0.8500000000000001,5.55,9.2,950.2,947.55,299.0
2018-01-23,23.5,32.0,10.3,0.0,3.75,3.75,2.5,1.25,5.15,8.7,949.9,947.6,304.0
2018-01-24,24.5,28.5,9.1,0.0,3.4,3.4,24.0,1.1,3.9,8.8,948.9,945.2,306.0
2018-01-25,4.5,18.5,5.8,3.1,3.0,3.0,36.0,1.9,9.2,0.4,945.35,937.2,308.25
2018-01-26,4.0,12.5,5.9,0.0,2.6,2.6,19.0,3.9,13.9,8.9,947.9,938.35,319.0
2018-01-27,5.0,11.5,6.8,0.0,2.2,2.2,4.0,3.3,13.3,8.1,952.3,947.4,202.0
2018-01-28,15.0,24.5,8.4,0.0,3.5,3.5,5.0,4.7,15.0,8.2,956.7,951.15,155.5
2018-01-29,17.5,33.5,9.0,0.0,4.0,4.0,6.0,1.1,6.1,9.4,956.5,951.1,301.5
2018-01-30,20.0,38.5,7.9,0.0,2.4,2.4,5.0,1.4,5.6,9.2,952.15,946.45,303.0
2018-01-31,20.0,36.0,7.6,0.0,1.7,1.7,27.0,0.8,4.2,9.2,947.55,938.75,308.0
2018-02-01,5.0,20.0,6.3,0.1,0.6,0.6,32.0,2.8,13.3,4.0,938.75,928.6,311.5
2018-02-02,7.0,18.5,3.6,0.0,-1.0,-1.0,99.0,2.8,13.3,9.4,939.2,930.2,321.5
2018-02-03,5.0,15.0,5.2,2.3,0.2,0.2,28.0,3.1,11.1,6.1,940.8,933.75,205.0
2018-02-04,4.5,19.5,3.0,17.3,0.8,0.8,4.0,2.2,10.6,0.0,933.75,928.6,157.5
2018-02-05,7.0,19.5,1.6,13.9,0.6,0.6,4.0,2.2,9.4,0.0,929.8,926.2,274.5
2018-02-06,8.0,23.0,4.0,0.0,0.5,0.5,1.0,2.8,9.2,6.9,933.65,929.2,302.75
2018-02-07,9.5,26.0,2.2,0.0,-2.3,-2.3,6.0,2.8,9.2,9.3,939.6,933.6,308.5
2018-02-08,18.0,35.5,2.1,0.0,-2.9,-2.9,5.0,1.7,7.5,8.5,941.2,939.15,311.0
2018-02-09,6.5,19.0,3.1,0.0,-3.0,-3.0,7.0,0.8,7.5,6.3,942.95,939.75,320.5
2018-02-10,13.0,24.5,5.3,0.0,0.4,0.4,5.0,1.9,9.2,10.0,943.8,941.2,205.5
2018-02-11,6.5,21.0,7.5,0.1,0.7,0.7,28.0,3.1,11.7,9.1,943.4,939.55,158.0
2018-02-12,11.0,24.0,6.6,0.0,2.5,2.5,31.0,1.7,9.7,7.0,942.3,938.85,300.25
2018-02-13,7.5,17.5,4.2,0.0,-0.8,-0.8,24.0,3.6,13.6,5.7,942.2,938.7,308.0
2018-02-14,15.0,24.0,8.2,0.0,5.6,5.6,25.0,3.1,11.4,0.9,943.75,939.7,314.0
2018-02-15,20.5,23.5,8.4,0.0,5.6,5.6,25.0,1.4,7.2,0.0,947.35,943.6,295.0
2018-02-16,21.0,19.0,11.0,0.0,6.8,6.8,24.0,1.7,5.0,6.4,946.9,942.4,298.5
2018-02-17,7.5,13.0,10.0,0.0,5.6,5.6,7.0,1.7,10.8,3.6,945.6,942.75,192.0
2018-02-18,6.5,19.0,7.6,0.0,1.5,1.5,7.0,1.7,8.3,10.2,945.35,941.35,156.0
2018-02-19,8.0,20.5,10.8,0.0,6.3,6.3,3.0,1.9,10.0,8.1,941.75,938.9,308.5
2018-02-20,7.0,18.0,10.1,0.0,4.4,4.4,4.0,3.3,12.8,9.6,940.05,936.45,305.0
2018-02-21,12.0,24.0,7.0,0.0,2.2,2.2,4.0,3.6,12.5,10.4,936.5,930.3,308.0
2018-02-22,14.0,26.5,4.5,0.0,-2.5,-2.5,5.0,2.2,7.5,10.5,932.5,928.35,307.5
2018-02-23,19.0,30.5,4.0,0.0,-2.6,-2.6,8.0,1.4,8.3,10.7,929.85,926.35,317.5
2018-02-24,23.0,31.0,4.8,0.0,-2.1,-2.1,17.0,1.4,5.8,10.7,930.6,927.0,209.0
2018-02-25,24.5,41.0,6.7,0.0,-1.0,-1.0,22.0,1.4,5.8,10.6,934.25,930.5,160.0
2018-02-26,19.0,30.5,8.8,0.0,1.1,1.1,7.0,1.1,8.9,8.4,933.5,924.4,301.5
2018-02-27,13.0,30.5,3.6,17.5,1.5,1.5,4.0,1.7,8.9,0.0,926.55,923.05,309.0
2018-02-28,6.0,19.0,7.8,18.8,3.5,3.5,21.0,1.9,14.2,0.0,923.05,913.5,313.5
2018-03-01,7.0,24.5,8.4,17.3,4.9,4.9,25.0,4.2,25.8,0.6,919.2,905.0,318.5
2018-03-02,6.0,15.5,6.0,15.3,3.2,3.2,23.0,1.9,14.7,0.1,921.1,915.8,329.5
2018-03-03,5.5,14.0,9.2,12.9,5.3,5.3,26.0,3.6,15.8,3.8,923.3,918.3,211.5
2018-03-04,5.5,16.5,9.3,5.5,5.4,5.4,19.0,2.5,11.1,5.2,921.2,917.3,162.25
2018-03-05,5.5,17.5,7.0,1.9,5.1,5.1,24.0,3.6,11.4,1.2,921.4,913.0,308.25
2018-03-06,6.0,16.0,7.4,1.3,3.5,3.5,24.0,3.1,12.5,3.6,926.2,921.1,308.0
2018-03-07,10.0,24.0,6.8,2.6,2.5,2.5,25.0,2.2,8.9,8.4,932.6,926.2,312.75
2018-03-08,12.0,26.0,7.7,1.0,4.5,4.5,17.0,1.1,5.8,0.6,933.9,928.2,308.5
2018-03-09,7.0,21.0,10.2,9.4,9.0,9.0,15.0,3.1,11.1,0.0,934.2,928.3,324.0
2018-03-10,6.5,10.5,9.7,24.4,7.0,7.0,23.0,2.8,12.8,0.9,928.3,923.8,171.0
2018-03-11,6.5,12.0,8.4,1.3,5.8,5.8,24.0,6.4,17.5,6.3,929.4,922.8,161.0
2018-03-12,9.5,19.5,9.8,1.2,6.2,6.2,24.0,4.2,13.3,8.5,937.9,929.4,316.0
2018-03-13,9.5,22.0,10.3,0.3,6.4,6.4,23.0,2.2,10.0,3.2,937.3,934.7,297.0
2018-03-14,6.0,16.5,9.2,22.9,5.8,5.8,23.0,3.1,16.7,0.0,936.1,920.8,312.0
2018-03-15,6.0,14.5,9.1,0.05,5.8,5.8,24.0,5.3,15.8,8.3,926.7,920.7,320.5
2018-03-16,5.5,12.5,8.2,3.2,4.6,4.6,25.0,3.3,11.9,7.5,928.0,925.4,326.5
2018-03-17,5.0,11.0,6.2,7.3,2.0,2.0,26.0,2.8,11.7,2.3,927.3,920.8,204.5
2018-03-18,6.0,15.5,8.4,0.0,3.0,3.0,29.0,3.9,11.4,8.9,931.5,922.0,163.0
2018-03-19,5.5,14.0,6.5,4.4,3.4,3.4,30.0,3.9,20.0,2.5,931.5,924.4,316.5
2018-03-20,7.5,15.0,6.1,0.0,1.9,1.9,5.0,5.3,15.6,9.2,941.6,929.8,312.5
2018-03-21,10.0,23.0,7.1,0.0,1.1,1.1,34.0,4.2,12.8,10.8,945.1,940.9,313.25
2018-03-22,15.0,26.5,6.0,0.0,-2.0,-2.0,27.0,2.2,6.4,10.8,944.8,939.0,320.0
2018-03-23,7.0,7.0,8.4,3.5,3.5,3.5,27.0,3.1,18.6,0.7,939.1,921.9,308.0
2018-03-24,4.5,8.5,7.6,0.0,3.4,3.4,30.0,6.1,22.5,5.0,928.8,921.8,184.0
2018-03-25,7.0,19.5,8.6,0.0,4.4,4.4,29.0,2.5,10.8,7.2,937.8,928.0,148.0
2018-03-26,9.0,18.0,9.2,0.0,3.5,3.5,31.0,1.9,8.6,10.5,944.5,937.8,263.5
2018-03-27,13.5,21.0,14.3,0.0,8.1,8.1,27.0,2.5,12.5,10.7,945.6,943.2,262.0
2018-03-28,8.5,7.0,14.7,0.0,8.4,8.4,24.0,3.3,12.2,10.6,943.3,934.0,248.0
2018-03-29,6.0,6.0,11.3,0.8,7.4,7.4,24.0,4.2,14.7,9.0,934.2,928.3,122.0
2018-03-30,4.0,7.5,7.8,1.9,4.0,4.0,24.0,4.2,17.5,8.2,928.5,925.1,111.5
2018-03-31,7.5,15.0,8.8,0.0,2.5,2.5,26.0,3.9,13.3,10.5,938.5,926.9,137.0
