fecha,pm10,no2,tmed,prec,tmin,tmax,dir,velmedia,racha,sol,presmax,presmin,intensidad
2018-08-24,21.0,9.5,26.8,0.0,19.6,34.1,26.0,1.4,10.8,11.5,941.9,938.45,144.0
2018-08-25,20.5,10.0,25.6,0.0,17.4,33.6,7.0,2.2,9.4,11.9,939.65,935.45,112.0
2018-08-26,23.0,24.5,24.8,0.0,16.6,33.0,8.0,1.7,7.2,12.0,939.75,936.45,104.0
2018-08-27,39.0,22.0,27.8,0.0,20.0,35.6,21.0,1.4,8.1,10.0,939.55,937.05,155.0
2018-08-28,38.0,21.0,27.4,0.3,21.2,33.8,24.0,2.5,12.2,11.1,939.5,936.35,177.0
2018-08-29,33.0,17.0,25.8,0.0,20.0,32.2,6.0,1.4,9.7,11.9,941.3,938.5,163.0
2018-08-30,30.5,17.0,26.3,0.0,19.5,32.8,4.0,1.4,8.9,11.7,943.05,939.2,170.0
2018-08-31,27.0,14.0,27.6,0.0,20.7,34.6,5.0,1.9,8.9,11.7,941.7,938.35,177.0
2018-09-01,35.0,15.0,27.6,0.0,20.6,34.7,6.0,1.1,7.8,10.5,942.15,938.05,140.0
2018-09-02,49.0,18.0,29.0,1.2,22.0,35.6,25.0,1.7,9.7,9.8,940.75,935.7,130.0
2018-09-03,48.5,20.0,27.2,0.0,21.7,32.7,11.0,1.7,8.6,6.6,936.3,932.55,197.0
2018-09-04,42.5,16.5,24.2,0.0,18.2,30.3,20.0,1.4,6.9,10.0,936.95,933.65,199.0
2018-09-05,34.0,19.0,22.8,0.0,16.2,28.2,25.0,2.8,10.6,9.9,938.45,935.4,200.0
2018-09-06,26.0,14.0,22.5,0.0,17.0,28.0,4.0,1.4,8.9,6.5,938.25,936.15,217.0
2018-09-07,21.5,15.0,22.6,0.5,16.4,28.6,7.0,2.8,11.9,9.3,939.45,936.3,219.0
2018-09-08,19.5,20.0,19.0,1.8,15.1,23.2,5.0,1.7,8.1,0.7,942.0,939.2,155.0
2018-09-09,15.0,14.0,21.2,0.0,14.5,28.2,11.0,0.8,7.5,7.9,944.1,940.5,140.0
2018-09-10,17.5,17.0,22.4,0.0,16.0,28.8,10.0,1.9,10.0,8.3,946.45,943.45,211.0
2018-09-11,23.5,23.5,23.0,0.0,16.9,29.6,6.0,1.9,8.3,9.5,947.0,942.75,209.0
2018-09-12,26.0,31.0,23.6,0.0,16.7,30.4,4.0,0.6,6.4,9.8,945.8,942.45,217.0
2018-09-13,24.0,23.0,25.4,0.0,17.9,32.9,15.0,0.8,6.1,10.4,943.3,939.55,239.0
2018-09-14,22.0,12.0,25.7,0.0,18.7,33.0,8.0,1.4,6.9,9.5,942.2,938.85,227.0
2018-09-15,15.0,15.5,25.0,0.0,19.5,30.4,11.0,0.8,11.9,10.0,944.05,940.25,162.0
2018-09-16,25.5,21.5,24.1,0.0,17.3,30.9,19.0,0.6,5.6,10.0,944.3,941.0,142.0
2018-09-17,26.5,25.0,24.7,1.2,18.2,30.8,15.0,1.9,9.2,9.7,942.0,936.85,212.0
2018-09-18,26.5,31.0,23.4,0.0,17.5,29.5,26.0,1.4,6.7,6.9,942.05,938.8,213.0
2018-09-19,31.0,31.5,24.2,0.0,17.1,31.2,23.0,0.8,4.7,10.3,944.35,941.7,217.0
2018-09-20,30.0,30.0,25.2,0.0,18.5,32.0,20.0,1.1,6.1,9.6,944.0,939.9,222.0
2018-09-21,26.0,21.5,25.0,0.0,18.5,31.6,7.0,1.4,7.8,9.2,943.8,940.6,232.0
2018-09-22,24.5,21.5,26.2,0.0,19.3,33.4,23.0,1.7,7.8,9.4,945.9,943.7,170.0
2018-09-23,17.5,15.5,26.6,0.0,19.3,34.0,5.0,1.4,8.6,10.3,947.0,943.25,150.0
2018-09-24,21.5,23.0,26.3,0.0,19.4,33.4,24.0,1.9,8.9,10.3,946.8,942.35,213.0
2018-09-25,24.0,12.5,24.0,0.0,16.4,31.5,13.0,1.7,10.0,10.3,946.35,942.2,214.0
2018-09-26,28.0,26.5,22.8,0.5,19.0,27.3,14.0,2.2,8.3,1.7,951.9,946.35,218.0
2018-09-27,30.5,30.5,21.4,0.0,15.5,27.5,11.0,1.1,5.3,10.1,951.9,946.2,223.0
2018-09-28,28.5,26.0,21.9,0.0,15.0,29.0,9.0,1.4,7.8,10.2,946.2,939.8,237.0
2018-09-29,26.5,23.0,22.4,0.0,15.4,29.5,6.0,0.8,5.8,10.5,941.4,937.2,178.0
2018-09-30,19.0,15.5,22.6,0.0,15.1,30.1,6.0,1.7,8.6,9.2,941.3,938.45,153.0
2018-10-01,19.0,23.0,20.2,0.0,14.5,26.5,5.0,3.1,10.0,9.9,944.05,940.5,218.0
2018-10-02,21.5,26.0,17.3,0.0,9.3,26.6,36.0,1.1,8.3,10.5,945.85,942.75,217.0
2018-10-03,24.0,32.0,20.4,0.0,13.4,27.5,6.0,1.4,7.2,10.4,946.65,942.5,220.0
2018-10-04,33.0,37.0,20.2,0.0,14.0,28.3,10.0,1.1,5.3,10.2,943.25,939.3,224.0
2018-10-05,31.5,29.5,20.4,0.0,14.0,28.0,23.0,1.1,6.1,10.4,941.25,937.3,232.0
2018-10-06,21.0,6.5,20.4,0.0,13.0,28.0,23.0,2.5,11.9,9.9,940.25,936.15,176.0
2018-10-07,16.0,17.0,15.4,0.0,11.2,20.2,3.0,3.9,11.4,10.2,941.25,938.3,153.0
2018-10-08,16.0,15.0,13.8,0.0,8.0,20.1,11.0,1.1,7.2,9.5,941.05,936.95,212.0
2018-10-09,17.0,24.0,15.1,2.6,9.8,20.0,10.0,2.5,11.4,7.8,937.85,933.1,215.0
2018-10-10,25.0,24.0,15.8,2.7,11.8,19.8,6.0,0.8,5.6,5.6,933.5,930.9,222.0
2018-10-11,19.0,18.0,17.2,3.4,13.0,21.6,23.0,2.8,8.9,2.1,941.2,933.0,232.0
2018-10-12,21.0,27.0,18.3,0.5,15.0,21.8,23.0,0.8,6.7,3.8,945.8,941.25,134.0
2018-10-13,17.0,11.0,19.6,1.6,14.2,26.2,99.0,0.6,7.2,8.6,943.8,932.0,144.0
2018-10-14,12.0,18.0,14.6,0.0,11.2,18.5,27.0,3.9,12.2,6.2,933.25,928.1,135.0
2018-10-15,20.0,27.0,12.1,0.1,8.2,15.4,27.0,1.4,10.0,2.8,935.25,931.95,214.0
2018-10-16,20.0,24.0,15.4,0.0,10.3,21.9,5.0,0.8,5.8,10.3,939.95,934.9,216.0
