fecha,pm10,no2,intensidad,tmed,tmin,tmax,sol,prec,dir,velmedia,racha,presmax,presmin,season,season_name,year,month,weekday,weekday-type,weekday-type-bool,month-year
2018-06-18,15.0,13.0,304.0,24.5,17.0,32.1,13.1,0.0,7.0,2.5,11.4,944.95,941.05,3,Summer,2018,6,0,working day,0,6-2018
2018-06-19,20.0,15.0,313.0,24.9,16.2,32.5,13.5,0.0,5.0,1.9,8.3,943.25,939.3,3,Summer,2018,6,1,working day,0,6-2018
2018-06-20,23.0,17.0,303.0,26.6,20.2,33.2,13.1,0.0,13.0,1.7,8.9,942.0,938.05,3,Summer,2018,6,2,working day,0,6-2018
2018-06-21,23.0,20.0,320.0,26.8,20.2,33.3,13.3,0.0,10.0,1.7,7.2,941.95,938.75,3,Summer,2018,6,3,working day,0,6-2018
2018-06-22,23.0,12.0,317.0,27.3,20.4,34.2,13.2,0.0,8.0,1.7,8.3,941.5,937.85,3,Summer,2018,6,4,working day,0,6-2018
2018-06-23,34.0,12.0,188.75,28.6,21.2,36.0,13.0,0.0,6.0,1.7,8.6,940.45,937.25,3,Summer,2018,6,5,weekend,1,6-2018
2018-06-24,47.5,21.5,160.0,29.3,21.6,37.0,11.8,0.0,8.0,1.4,8.3,939.85,936.3,3,Summer,2018,6,6,weekend,1,6-2018
2018-06-25,49.5,19.5,289.0,29.4,22.0,36.8,11.0,0.0,17.0,1.9,8.3,939.25,936.2,3,Summer,2018,6,0,working day,0,6-2018
2018-06-26,43.0,19.5,302.0,28.2,21.5,35.0,12.9,0.0,25.0,1.9,8.1,939.6,936.75,3,Summer,2018,6,1,working day,0,6-2018
2018-06-27,31.0,18.0,305.0,26.8,20.3,31.9,10.6,0.0,26.0,2.5,9.7,939.95,936.55,3,Summer,2018,6,2,working day,0,6-2018
2018-06-28,26.5,14.5,311.25,25.6,19.1,31.6,10.8,0.1,24.0,2.2,8.3,937.1,931.55,3,Summer,2018,6,3,working day,0,6-2018
2018-06-29,25.0,9.0,306.5,26.0,19.2,32.5,11.9,0.0,6.0,1.7,9.7,933.3,929.2,3,Summer,2018,6,4,working day,0,6-2018
2018-06-30,17.0,6.5,183.5,24.4,19.5,29.4,9.6,0.35,16.0,2.8,9.7,933.35,930.8,3,Summer,2018,6,5,weekend,1,6-2018
2018-07-01,17.0,13.5,144.0,22.6,16.2,28.0,12.3,0.0,26.0,2.8,10.3,936.25,933.25,3,Summer,2018,7,6,weekend,1,7-2018
2018-07-02,19.5,19.5,290.0,22.0,15.3,27.6,13.2,0.0,24.0,2.8,10.0,939.75,935.6,3,Summer,2018,7,0,working day,0,7-2018
2018-07-03,20.5,19.5,291.0,22.6,14.8,30.7,13.4,0.0,27.0,1.1,8.6,940.75,937.5,3,Summer,2018,7,1,working day,0,7-2018
2018-07-04,17.5,16.5,297.0,22.2,16.5,28.0,13.2,0.0,23.0,3.1,13.3,941.3,936.8,3,Summer,2018,7,2,working day,0,7-2018
2018-07-05,19.0,17.5,300.5,22.5,15.5,28.6,12.1,0.0,8.0,1.1,6.9,942.7,940.7,3,Summer,2018,7,3,working day,0,7-2018
2018-07-06,22.5,15.0,280.5,25.1,16.8,31.7,11.2,0.0,6.0,1.9,8.9,943.0,939.45,3,Summer,2018,7,4,working day,0,7-2018
2018-07-07,22.5,10.0,163.5,26.8,20.2,33.6,12.1,0.0,10.0,1.9,9.7,941.9,937.9,3,Summer,2018,7,5,weekend,1,7-2018
2018-07-08,22.0,17.0,147.0,28.2,20.8,34.6,13.1,0.0,7.0,2.2,9.4,942.5,939.15,3,Summer,2018,7,6,weekend,1,7-2018
2018-07-09,23.5,15.5,284.0,28.2,21.0,34.8,12.9,0.0,7.0,2.2,10.8,942.35,938.6,3,Summer,2018,7,0,working day,0,7-2018
2018-07-10,25.5,17.5,281.0,28.1,20.9,35.2,12.2,0.0,6.0,1.9,11.1,941.35,937.1,3,Summer,2018,7,1,working day,0,7-2018
2018-07-11,24.0,17.0,279.5,26.6,19.7,33.2,11.9,0.0,23.0,2.8,10.8,939.0,934.25,3,Summer,2018,7,2,working day,0,7-2018
2018-07-12,30.5,15.5,288.0,26.5,19.6,33.0,13.3,0.0,4.0,1.9,9.2,938.05,935.5,3,Summer,2018,7,3,working day,0,7-2018
2018-07-13,30.0,14.5,278.25,27.2,21.0,33.5,12.9,0.0,7.0,2.5,9.4,939.05,936.05,3,Summer,2018,7,4,working day,0,7-2018
2018-07-14,23.5,9.0,164.25,26.0,18.6,33.2,12.9,0.0,23.0,1.7,9.7,940.45,937.75,3,Summer,2018,7,5,weekend,1,7-2018
2018-07-15,18.5,12.5,138.0,23.2,16.7,29.6,13.2,0.0,24.0,2.5,13.3,940.6,937.6,3,Summer,2018,7,6,weekend,1,7-2018
2018-07-16,21.0,18.0,275.5,23.3,15.5,30.2,13.1,0.0,29.0,2.8,10.6,941.7,939.4,3,Summer,2018,7,0,working day,0,7-2018
2018-07-17,30.0,19.0,275.75,26.4,17.7,34.1,13.2,0.0,12.0,1.9,8.6,941.65,935.5,3,Summer,2018,7,1,working day,0,7-2018
2018-07-18,28.5,24.0,276.0,27.1,20.8,33.4,13.1,0.0,25.0,3.1,11.1,938.05,935.7,3,Summer,2018,7,2,working day,0,7-2018
2018-07-19,27.5,20.0,274.0,25.6,18.1,33.0,13.1,0.0,25.0,2.8,10.3,939.25,936.4,3,Summer,2018,7,3,working day,0,7-2018
2018-07-20,18.0,6.5,260.75,24.8,18.0,32.0,12.9,0.0,21.0,1.9,12.5,937.85,935.45,3,Summer,2018,7,4,working day,0,7-2018
2018-07-21,16.0,9.0,153.0,24.0,16.7,31.0,11.6,0.0,3.0,2.2,10.0,939.1,935.2,3,Summer,2018,7,5,weekend,1,7-2018
2018-07-22,23.0,17.5,132.0,24.9,17.4,32.4,10.9,0.0,8.0,1.7,8.1,938.15,935.65,3,Summer,2018,7,6,weekend,1,7-2018
2018-07-23,23.5,19.0,264.0,27.6,20.4,34.7,13.2,0.0,23.0,1.9,10.0,939.9,935.95,3,Summer,2018,7,0,working day,0,7-2018
2018-07-24,26.0,23.5,265.0,26.2,18.5,33.2,13.1,0.0,24.0,1.9,10.6,938.1,935.8,3,Summer,2018,7,1,working day,0,7-2018
2018-07-25,31.0,26.0,268.25,26.1,17.6,34.6,13.1,0.0,23.0,1.1,8.9,938.8,935.25,3,Summer,2018,7,2,working day,0,7-2018
2018-07-26,28.5,24.5,271.25,27.0,19.5,34.5,13.1,0.0,24.0,1.7,8.9,937.25,934.8,3,Summer,2018,7,3,working day,0,7-2018
2018-07-27,21.0,11.0,257.0,26.8,19.0,34.5,12.2,0.0,25.0,2.8,11.1,937.05,934.55,3,Summer,2018,7,4,working day,0,7-2018
2018-07-28,18.5,8.0,141.75,25.8,18.4,33.2,13.1,0.0,25.0,2.2,10.8,937.65,935.85,3,Summer,2018,7,5,weekend,1,7-2018
2018-07-29,20.5,19.5,125.5,26.0,18.3,32.6,12.8,0.0,22.0,2.2,8.9,939.1,936.45,3,Summer,2018,7,6,weekend,1,7-2018
2018-07-30,21.5,20.0,241.5,26.6,18.8,34.3,13.1,0.0,24.0,1.4,8.3,940.3,937.65,3,Summer,2018,7,0,working day,0,7-2018
2018-07-31,27.0,27.5,245.0,28.1,21.0,35.3,13.2,0.0,22.0,1.1,8.3,940.5,937.55,3,Summer,2018,7,1,working day,0,7-2018
2018-08-01,35.0,31.0,232.0,29.5,21.5,37.5,13.1,0.0,8.0,1.1,6.4,940.25,937.8,3,Summer,2018,8,2,working day,0,8-2018
2018-08-02,49.5,19.0,236.5,31.5,22.6,39.2,12.4,0.0,7.0,1.4,7.5,942.35,938.7,3,Summer,2018,8,3,working day,0,8-2018
2018-08-03,54.0,10.0,223.0,32.9,25.1,40.8,11.4,0.0,4.0,1.7,9.2,941.55,938.75,3,Summer,2018,8,4,working day,0,8-2018
2018-08-04,46.5,8.0,133.0,31.0,23.2,39.4,11.9,0.0,20.0,1.7999999999999998,9.3,942.6,939.1,3,Summer,2018,8,5,weekend,1,8-2018
2018-08-05,49.5,19.5,116.0,31.0,23.4,38.0,12.6,0.0,6.0,1.9,9.2,941.05,937.5,3,Summer,2018,8,6,weekend,1,8-2018
2018-08-06,66.0,17.5,201.0,30.6,23.2,39.5,9.3,0.0,17.0,1.7,11.9,939.9,935.55,3,Summer,2018,8,0,working day,0,8-2018
2018-08-07,52.0,13.0,205.0,29.8,22.8,36.8,11.8,0.0,24.0,3.3,12.2,936.65,932.55,3,Summer,2018,8,1,working day,0,8-2018
2018-08-08,31.5,11.5,204.0,27.6,20.2,35.0,12.1,0.0,24.0,3.1,14.2,936.3,932.6,3,Summer,2018,8,2,working day,0,8-2018
2018-08-09,25.5,9.5,203.0,24.9,18.5,31.3,12.9,0.0,6.0,2.2,12.5,942.25,935.15,3,Summer,2018,8,3,working day,0,8-2018
2018-08-10,32.0,10.5,192.0,24.6,17.2,32.0,10.9,0.0,4.0,1.9,12.2,944.65,941.15,3,Summer,2018,8,4,working day,0,8-2018
2018-08-11,39.0,14.0,121.5,28.4,22.1,34.4,11.2,0.0,16.0,1.7,6.7,944.95,940.05,3,Summer,2018,8,5,weekend,1,8-2018
2018-08-12,31.0,13.5,107.5,29.2,22.6,35.3,11.6,0.0,26.0,3.3,11.9,940.9,935.25,3,Summer,2018,8,6,weekend,1,8-2018
2018-08-13,19.5,10.5,184.0,27.1,20.4,33.8,12.8,0.0,28.0,2.2,9.2,938.05,935.05,3,Summer,2018,8,0,working day,0,8-2018
2018-08-14,20.0,7.0,186.5,26.3,18.6,33.6,12.7,0.0,4.0,1.4,9.7,941.0,938.0,3,Summer,2018,8,1,working day,0,8-2018
2018-08-15,27.5,12.5,110.5,26.8,19.4,34.3,12.2,0.0,9.0,2.2,7.8,940.8,936.5,3,Summer,2018,8,2,working day,0,8-2018
2018-08-16,22.5,10.5,180.5,27.5,22.1,32.7,8.7,0.0,19.0,2.2,8.6,939.6,936.55,3,Summer,2018,8,3,working day,0,8-2018
2018-08-17,15.5,4.5,176.0,26.2,19.5,32.8,11.9,0.0,6.0,2.5,11.9,941.95,937.25,3,Summer,2018,8,4,working day,0,8-2018
2018-08-18,17.0,11.0,114.0,24.0,16.8,31.4,11.2,0.0,5.0,1.7,10.8,942.2,939.0,3,Summer,2018,8,5,weekend,1,8-2018
2018-08-19,20.5,14.5,105.5,26.1,19.7,32.5,10.8,0.0,6.0,1.9,7.8,943.85,940.6,3,Summer,2018,8,6,weekend,1,8-2018
2018-08-20,21.0,20.0,187.5,26.4,20.0,32.8,12.5,0.0,11.0,1.4,6.1,943.35,938.9,3,Summer,2018,8,0,working day,0,8-2018
2018-08-21,23.5,16.0,188.5,27.6,20.8,34.5,12.1,0.0,8.0,1.7,8.3,940.95,937.15,3,Summer,2018,8,1,working day,0,8-2018
2018-08-22,28.0,23.0,192.5,27.8,21.8,34.1,9.4,0.0,14.0,1.1,10.0,941.45,938.0,3,Summer,2018,8,2,working day,0,8-2018
2018-08-23,25.5,15.5,194.75,27.0,20.2,34.2,9.9,0.0,25.0,1.4,9.4,941.65,938.5,3,Summer,2018,8,3,working day,0,8-2018
2018-08-24,21.0,9.5,186.0,26.8,19.6,34.1,11.5,0.0,26.0,1.4,10.8,941.9,938.45,3,Summer,2018,8,4,working day,0,8-2018
2018-08-25,20.5,10.0,124.0,25.6,17.4,33.6,11.9,0.0,7.0,2.2,9.4,939.65,935.45,3,Summer,2018,8,5,weekend,1,8-2018
2018-08-26,23.0,24.5,113.0,24.8,16.6,33.0,12.0,0.0,8.0,1.7,7.2,939.75,936.45,3,Summer,2018,8,6,weekend,1,8-2018
2018-08-27,39.0,22.0,217.0,27.8,20.0,35.6,10.0,0.0,21.0,1.4,8.1,939.55,937.05,3,Summer,2018,8,0,working day,0,8-2018
2018-08-28,38.0,21.0,228.0,27.4,21.2,33.8,11.1,0.3,24.0,2.5,12.2,939.5,936.35,3,Summer,2018,8,1,working day,0,8-2018
2018-08-29,33.0,17.0,227.0,25.8,20.0,32.2,11.9,0.0,6.0,1.4,9.7,941.3,938.5,3,Summer,2018,8,2,working day,0,8-2018
2018-08-30,30.5,17.0,235.5,26.3,19.5,32.8,11.7,0.0,4.0,1.4,8.9,943.05,939.2,3,Summer,2018,8,3,working day,0,8-2018
2018-08-31,27.0,14.0,241.75,27.6,20.7,34.6,11.7,0.0,5.0,1.9,8.9,941.7,938.35,3,Summer,2018,8,4,working day,0,8-2018
2018-09-01,35.0,15.0,156.0,27.6,20.6,34.7,10.5,0.0,6.0,1.1,7.8,942.15,938.05,4,Autumn,2018,9,5,weekend,1,9-2018
2018-09-02,49.0,18.0,141.0,29.0,22.0,35.6,9.8,1.2,25.0,1.7,9.7,940.75,935.7,4,Autumn,2018,9,6,weekend,1,9-2018
2018-09-03,48.5,20.0,278.5,27.2,21.7,32.7,6.6,0.0,11.0,1.7,8.6,936.3,932.55,4,Autumn,2018,9,0,working day,0,9-2018
2018-09-04,42.5,16.5,285.25,24.2,18.2,30.3,10.0,0.0,20.0,1.4,6.9,936.95,933.65,4,Autumn,2018,9,1,working day,0,9-2018
2018-09-05,34.0,19.0,254.0,22.8,16.2,28.2,9.9,0.0,25.0,2.8,10.6,938.45,935.4,4,Autumn,2018,9,2,working day,0,9-2018
2018-09-06,26.0,14.0,299.5,22.5,17.0,28.0,6.5,0.0,4.0,1.4,8.9,938.25,936.15,4,Autumn,2018,9,3,working day,0,9-2018
2018-09-07,21.5,15.0,301.0,22.6,16.4,28.6,9.3,0.5,7.0,2.8,11.9,939.45,936.3,4,Autumn,2018,9,4,working day,0,9-2018
2018-09-08,19.5,20.0,171.5,19.0,15.1,23.2,0.7,1.8,5.0,1.7,8.1,942.0,939.2,4,Autumn,2018,9,5,weekend,1,9-2018
2018-09-09,15.0,14.0,147.5,21.2,14.5,28.2,7.9,0.0,11.0,0.8,7.5,944.1,940.5,4,Autumn,2018,9,6,weekend,1,9-2018
2018-09-10,17.5,17.0,302.0,22.4,16.0,28.8,8.3,0.0,10.0,1.9,10.0,946.45,943.45,4,Autumn,2018,9,0,working day,0,9-2018
2018-09-11,23.5,23.5,300.0,23.0,16.9,29.6,9.5,0.0,6.0,1.9,8.3,947.0,942.75,4,Autumn,2018,9,1,working day,0,9-2018
2018-09-12,26.0,31.0,302.5,23.6,16.7,30.4,9.8,0.0,4.0,0.6,6.4,945.8,942.45,4,Autumn,2018,9,2,working day,0,9-2018
2018-09-13,24.0,23.0,307.0,25.4,17.9,32.9,10.4,0.0,15.0,0.8,6.1,943.3,939.55,4,Autumn,2018,9,3,working day,0,9-2018
2018-09-14,22.0,12.0,306.25,25.7,18.7,33.0,9.5,0.0,8.0,1.4,6.9,942.2,938.85,4,Autumn,2018,9,4,working day,0,9-2018
2018-09-15,15.0,15.5,177.5,25.0,19.5,30.4,10.0,0.0,11.0,0.8,11.9,944.05,940.25,4,Autumn,2018,9,5,weekend,1,9-2018
2018-09-16,25.5,21.5,149.5,24.1,17.3,30.9,10.0,0.0,19.0,0.6,5.6,944.3,941.0,4,Autumn,2018,9,6,weekend,1,9-2018
2018-09-17,26.5,25.0,302.0,24.7,18.2,30.8,9.7,1.2,15.0,1.9,9.2,942.0,936.85,4,Autumn,2018,9,0,working day,0,9-2018
2018-09-18,26.5,31.0,299.0,23.4,17.5,29.5,6.9,0.0,26.0,1.4,6.7,942.05,938.8,4,Autumn,2018,9,1,working day,0,9-2018
2018-09-19,31.0,31.5,300.75,24.2,17.1,31.2,10.3,0.0,23.0,0.8,4.7,944.35,941.7,4,Autumn,2018,9,2,working day,0,9-2018
2018-09-20,30.0,30.0,308.0,25.2,18.5,32.0,9.6,0.0,20.0,1.1,6.1,944.0,939.9,4,Autumn,2018,9,3,working day,0,9-2018
2018-09-21,26.0,21.5,314.25,25.0,18.5,31.6,9.2,0.0,7.0,1.4,7.8,943.8,940.6,4,Autumn,2018,9,4,working day,0,9-2018
2018-09-22,24.5,21.5,189.5,26.2,19.3,33.4,9.4,0.0,23.0,1.7,7.8,945.9,943.7,4,Autumn,2018,9,5,weekend,1,9-2018
2018-09-23,17.5,15.5,159.0,26.6,19.3,34.0,10.3,0.0,5.0,1.4,8.6,947.0,943.25,4,Autumn,2018,9,6,weekend,1,9-2018
2018-09-24,21.5,23.0,302.0,26.3,19.4,33.4,10.3,0.0,24.0,1.9,8.9,946.8,942.35,4,Autumn,2018,9,0,working day,0,9-2018
2018-09-25,24.0,12.5,304.0,24.0,16.4,31.5,10.3,0.0,13.0,1.7,10.0,946.35,942.2,4,Autumn,2018,9,1,working day,0,9-2018
2018-09-26,28.0,26.5,307.5,22.8,19.0,27.3,1.7,0.5,14.0,2.2,8.3,951.9,946.35,4,Autumn,2018,9,2,working day,0,9-2018
2018-09-27,30.5,30.5,309.5,21.4,15.5,27.5,10.1,0.0,11.0,1.1,5.3,951.9,946.2,4,Autumn,2018,9,3,working day,0,9-2018
2018-09-28,28.5,26.0,319.0,21.9,15.0,29.0,10.2,0.0,9.0,1.4,7.8,946.2,939.8,4,Autumn,2018,9,4,working day,0,9-2018
2018-09-29,26.5,23.0,194.5,22.4,15.4,29.5,10.5,0.0,6.0,0.8,5.8,941.4,937.2,4,Autumn,2018,9,5,weekend,1,9-2018
2018-09-30,19.0,15.5,158.5,22.6,15.1,30.1,9.2,0.0,6.0,1.7,8.6,941.3,938.45,4,Autumn,2018,9,6,weekend,1,9-2018
2018-10-01,19.0,23.0,307.5,20.2,14.5,26.5,9.9,0.0,5.0,3.1,10.0,944.05,940.5,4,Autumn,2018,10,0,working day,0,10-2018
2018-10-02,21.5,26.0,307.25,17.3,9.3,26.6,10.5,0.0,36.0,1.1,8.3,945.85,942.75,4,Autumn,2018,10,1,working day,0,10-2018
2018-10-03,24.0,32.0,308.25,20.4,13.4,27.5,10.4,0.0,6.0,1.4,7.2,946.65,942.5,4,Autumn,2018,10,2,working day,0,10-2018
2018-10-04,33.0,37.0,316.0,20.2,14.0,28.3,10.2,0.0,10.0,1.1,5.3,943.25,939.3,4,Autumn,2018,10,3,working day,0,10-2018
2018-10-05,31.5,29.5,316.5,20.4,14.0,28.0,10.4,0.0,23.0,1.1,6.1,941.25,937.3,4,Autumn,2018,10,4,working day,0,10-2018
2018-10-06,21.0,6.5,200.0,20.4,13.0,28.0,9.9,0.0,23.0,2.5,11.9,940.25,936.15,4,Autumn,2018,10,5,weekend,1,10-2018
2018-10-07,16.0,17.0,162.0,15.4,11.2,20.2,10.2,0.0,3.0,3.9,11.4,941.25,938.3,4,Autumn,2018,10,6,weekend,1,10-2018
2018-10-08,16.0,15.0,300.0,13.8,8.0,20.1,9.5,0.0,11.0,1.1,7.2,941.05,936.95,4,Autumn,2018,10,0,working day,0,10-2018
2018-10-09,17.0,24.0,309.0,15.1,9.8,20.0,7.8,2.6,10.0,2.5,11.4,937.85,933.1,4,Autumn,2018,10,1,working day,0,10-2018
2018-10-10,25.0,24.0,312.5,15.8,11.8,19.8,5.6,2.7,6.0,0.8,5.6,933.5,930.9,4,Autumn,2018,10,2,working day,0,10-2018
2018-10-11,19.0,18.0,319.0,17.2,13.0,21.6,2.1,3.4,23.0,2.8,8.9,941.2,933.0,4,Autumn,2018,10,3,working day,0,10-2018
2018-10-12,21.0,27.0,147.0,18.3,15.0,21.8,3.8,0.5,23.0,0.8,6.7,945.8,941.25,4,Autumn,2018,10,4,working day,0,10-2018
2018-10-13,17.0,11.0,162.0,19.6,14.2,26.2,8.6,1.6,99.0,0.6,7.2,943.8,932.0,4,Autumn,2018,10,5,weekend,1,10-2018
2018-10-14,12.0,18.0,144.5,14.6,11.2,18.5,6.2,0.0,27.0,3.9,12.2,933.25,928.1,4,Autumn,2018,10,6,weekend,1,10-2018
2018-10-15,20.0,27.0,300.5,12.1,8.2,15.4,2.8,0.1,27.0,1.4,10.0,935.25,931.95,4,Autumn,2018,10,0,working day,0,10-2018
2018-10-16,20.0,24.0,303.75,15.4,10.3,21.9,10.3,0.0,5.0,0.8,5.8,939.95,934.9,4,Autumn,2018,10,1,working day,0,10-2018
2018-10-17,19.0,25.0,304.0,16.4,10.5,22.2,10.6,0.0,25.0,1.4,7.2,940.3,934.75,4,Autumn,2018,10,2,working day,0,10-2018
2018-10-18,13.0,21.0,312.0,17.0,13.2,20.8,1.1,8.8,4.0,2.8,11.4,934.65,932.35,4,Autumn,2018,10,3,working day,0,10-2018
2018-10-19,13.0,15.0,322.0,15.1,12.2,18.0,1.7,5.3,99.0,3.6,11.4,939.35,933.15,4,Autumn,2018,10,4,working day,0,10-2018
2018-10-20,20.0,16.0,202.0,17.2,13.3,21.0,5.3,3.3,8.0,3.1,9.7,943.8,938.85,4,Autumn,2018,10,5,weekend,1,10-2018
2018-10-21,31.0,32.0,161.0,17.8,14.3,21.8,7.9,0.0,6.0,2.8,7.8,944.4,941.6,4,Autumn,2018,10,6,weekend,1,10-2018
2018-10-22,31.0,31.0,302.0,17.0,11.7,23.6,9.5,0.0,5.0,0.8,9.2,946.0,942.9,4,Autumn,2018,10,0,working day,0,10-2018
2018-10-23,42.0,44.0,306.0,17.0,12.2,22.6,8.5,0.0,4.0,1.4,7.5,948.65,945.95,4,Autumn,2018,10,1,working day,0,10-2018
2018-10-24,43.0,42.0,307.0,16.2,10.5,24.7,10.3,0.0,21.0,0.6,5.0,947.95,943.75,4,Autumn,2018,10,2,working day,0,10-2018
2018-10-25,39.0,42.0,309.25,16.6,10.1,23.8,9.9,0.0,23.0,0.8,6.1,943.65,939.25,4,Autumn,2018,10,3,working day,0,10-2018
2018-10-26,26.0,22.0,322.0,14.2,11.2,16.5,0.4,1.2,23.0,1.1,4.7,939.6,934.3,4,Autumn,2018,10,4,working day,0,10-2018
2018-10-27,12.0,13.0,206.25,8.8,4.3,13.4,0.9,4.2,4.0,1.9,11.1,934.3,924.7,4,Autumn,2018,10,5,weekend,1,10-2018
2018-10-28,9.0,14.0,162.0,6.4,2.3,10.4,7.8,0.0,7.0,2.5,11.1,927.2,923.45,4,Autumn,2018,10,6,weekend,1,10-2018
2018-10-29,11.0,20.0,312.5,7.0,3.5,10.4,8.0,0.7,31.0,4.7,13.3,927.7,925.6,4,Autumn,2018,10,0,working day,0,10-2018
2018-10-30,12.0,18.0,321.5,7.5,5.5,9.0,0.0,14.0,17.0,3.1,10.3,927.0,922.2,4,Autumn,2018,10,1,working day,0,10-2018
2018-10-31,19.0,22.0,332.5,8.9,5.8,12.2,3.1,0.3,24.0,2.8,10.3,930.35,923.35,4,Autumn,2018,10,2,working day,0,10-2018
2018-11-01,14.0,15.0,157.75,9.2,4.0,15.6,9.6,0.0,23.0,0.8,5.8,941.7,930.35,4,Autumn,2018,11,3,working day,0,11-2018
2018-11-02,16.0,27.0,242.0,13.8,8.7,19.0,8.9,0.0,29.0,2.2,10.8,945.7,939.85,4,Autumn,2018,11,4,working day,0,11-2018
2018-11-03,22.0,22.0,180.0,10.6,5.2,16.7,9.8,0.0,13.0,0.8,5.3,945.55,939.95,4,Autumn,2018,11,5,weekend,1,11-2018
2018-11-04,14.0,18.0,150.0,10.0,4.0,16.4,8.8,16.2,24.0,0.8,9.7,939.9,928.7,4,Autumn,2018,11,6,weekend,1,11-2018
2018-11-05,12.0,16.0,304.0,8.2,6.3,10.2,2.5,2.5,28.0,3.1,11.1,930.5,923.5,4,Autumn,2018,11,0,working day,0,11-2018
2018-11-06,14.0,23.0,309.0,8.8,5.3,11.8,5.5,0.7,26.0,3.1,11.7,936.0,930.2,4,Autumn,2018,11,1,working day,0,11-2018
2018-11-07,19.0,27.0,312.25,11.2,7.5,14.2,3.5,4.2,23.0,1.9,8.3,940.35,933.9,4,Autumn,2018,11,2,working day,0,11-2018
2018-11-08,13.0,11.0,323.0,9.1,5.6,12.6,1.5,3.5,23.0,1.1,12.2,940.25,934.7,4,Autumn,2018,11,3,working day,0,11-2018
2018-11-09,10.0,12.0,168.5,9.1,5.4,12.8,8.2,0.0,28.0,4.4,11.4,941.9,936.85,4,Autumn,2018,11,4,working day,0,11-2018
2018-11-10,12.0,14.0,143.75,11.6,9.4,13.5,0.8,0.9,23.0,3.6,15.6,939.2,935.25,4,Autumn,2018,11,5,weekend,1,11-2018
2018-11-11,17.0,28.0,138.0,14.2,11.5,16.7,3.9,0.0,24.0,2.8,9.2,937.9,933.75,4,Autumn,2018,11,6,weekend,1,11-2018
2018-11-12,22.0,25.0,303.0,11.7,9.7,13.7,0.1,2.0,22.0,0.8,7.5,942.3,934.5,4,Autumn,2018,11,0,working day,0,11-2018
2018-11-13,33.0,23.0,305.5,13.0,9.0,17.6,8.4,0.0,11.0,1.4,5.8,946.45,942.05,4,Autumn,2018,11,1,working day,0,11-2018
2018-11-14,25.0,22.0,325.5,13.0,9.2,16.5,5.6,0.1,7.0,1.9,7.2,946.6,940.8,4,Autumn,2018,11,2,working day,0,11-2018
2018-11-15,24.0,22.0,300.0,14.2,11.8,17.1,4.0,0.9,12.0,1.7,8.3,941.3,938.95,4,Autumn,2018,11,3,working day,0,11-2018
2018-11-16,20.0,15.0,318.75,14.0,12.0,16.0,1.9,1.2,11.0,1.4,7.2,941.6,939.05,4,Autumn,2018,11,4,working day,0,11-2018
2018-11-17,17.0,13.0,207.0,14.0,11.0,17.0,5.6,0.0,12.0,2.2,6.7,939.5,933.05,4,Autumn,2018,11,5,weekend,1,11-2018
2018-11-18,13.0,17.0,159.0,11.0,9.3,12.8,0.1,12.1,11.0,2.8,9.7,932.95,926.35,4,Autumn,2018,11,6,weekend,1,11-2018
2018-11-19,11.0,17.0,298.0,11.2,8.5,13.9,1.8,2.1,5.0,2.2,8.9,926.15,923.9,4,Autumn,2018,11,0,working day,0,11-2018
2018-11-20,13.0,20.0,303.0,10.1,7.8,12.5,1.9,5.3,24.0,2.8,13.9,928.3,922.55,4,Autumn,2018,11,1,working day,0,11-2018
2018-11-21,18.0,25.0,309.0,9.2,6.7,12.1,5.5,0.3,23.0,2.2,11.7,937.0,928.4,4,Autumn,2018,11,2,working day,0,11-2018
2018-11-22,15.0,22.0,311.75,8.4,4.8,11.9,1.4,3.3,20.0,1.1,5.3,938.45,934.9,4,Autumn,2018,11,3,working day,0,11-2018
2018-11-23,21.0,26.0,322.25,8.4,4.3,12.5,7.7,0.0,24.0,1.7,9.7,938.8,934.35,4,Autumn,2018,11,4,working day,0,11-2018
2018-11-24,18.0,15.0,208.0,5.8,2.0,9.2,1.8,1.6,24.0,1.1,4.4,939.85,935.05,4,Autumn,2018,11,5,weekend,1,11-2018
2018-11-25,11.0,15.0,162.0,10.3,6.6,14.0,2.3,4.9,26.0,3.3,12.5,934.75,928.1,4,Autumn,2018,11,6,weekend,1,11-2018
2018-11-26,19.0,29.0,300.0,9.5,7.0,12.5,8.3,0.0,30.0,3.1,17.2,943.9,928.2,4,Autumn,2018,11,0,working day,0,11-2018
2018-11-27,37.0,37.0,307.0,8.1,3.8,12.5,7.9,0.0,23.0,0.8,6.1,945.2,943.5,4,Autumn,2018,11,1,working day,0,11-2018
2018-11-28,41.0,33.0,307.0,6.8,1.0,12.1,6.5,0.0,20.0,0.3,4.2,946.6,944.05,4,Autumn,2018,11,2,working day,0,11-2018
2018-11-29,30.0,28.0,318.0,6.6,1.2,12.0,5.5,3.3,27.0,0.8,5.6,943.9,939.9,4,Autumn,2018,11,3,working day,0,11-2018
2018-11-30,24.0,30.0,326.5,7.8,3.9,12.5,6.6,0.0,27.0,0.6,4.4,945.85,939.3,4,Autumn,2018,11,4,working day,0,11-2018
2018-12-01,29.0,25.0,215.5,6.6,1.8,11.5,3.7,0.0,24.0,0.6,4.7,945.8,943.4,1,Winter,2018,12,5,weekend,1,12-2018
