date,pm10,no2,year,month,day,week,season,season_name,estado_trafico,diadelasemana,findesemana,PCA1,PCA2,PCA3,PCA4
2019-01-28,12.0,22.0,2019,1,28,5,1,Winter,2.0314601145513405,0,0,7.506610900575753,12.422728270952522,-2.9751368428309224,-6.988084656286442
2019-01-29,18.0,16.0,2019,1,29,5,1,Winter,1.9998021956285237,1,0,5.759243931287498,11.482269794447598,-1.872674396133214,-11.316490662516765
2019-01-30,18.0,19.0,2019,1,30,5,1,Winter,2.012920973657886,2,0,2.596456807927224,13.12155361462749,-4.116795957454738,-6.917162370132284
2019-01-31,16.0,23.0,2019,1,31,5,1,Winter,2.0410356619443086,3,0,2.305329017758107,22.523716640216698,-6.867097668851504,-5.666878944990805
2019-02-01,19.0,9.0,2019,2,1,5,1,Winter,2.078409513192122,4,0,0.8665476230080582,33.36195727856533,-8.535117728892423,-5.788195350421134
2019-02-02,14.0,8.0,2019,2,2,5,1,Winter,1.7713243546576882,5,1,6.241081795896665,24.674084954411086,-5.836572371317441,-8.790039307587477
2019-02-03,9.0,17.0,2019,2,3,5,1,Winter,1.6279306829765543,6,1,74.76579731710521,5.674759800164494,1.0355704466449527,-5.241154087453724
2019-02-04,11.0,28.0,2019,2,4,6,1,Winter,1.989929667519181,0,0,10.382523871201345,-11.226958312065136,3.013593308038303,-7.4620112736480655
2019-02-05,25.0,26.0,2019,2,5,6,1,Winter,2.003846783434277,1,0,-2.588148467155599,-14.082321486252752,2.840267452005289,-5.68283239267335
2019-02-06,32.0,19.0,2019,2,6,6,1,Winter,2.035037237643873,2,0,-2.614967002425366,-11.91447310296616,1.9626736227358657,-5.6094374760925945
2019-02-07,29.0,23.0,2019,2,7,6,1,Winter,2.018253370174998,3,0,-14.600440038596084,-9.758746283160356,1.6999644882575207,-8.412443899008583
2019-02-08,23.0,23.0,2019,2,8,6,1,Winter,2.070527097253155,4,0,-1.8279832664333093,-7.872310746206699,1.5160117038773182,-5.907606420642387
2019-02-09,23.0,16.0,2019,2,9,6,1,Winter,1.750564028517282,5,1,1.2811633722226234,-8.513086509768893,1.1300619027453016,-5.222639823961232
2019-02-10,24.0,18.0,2019,2,10,6,1,Winter,1.6754737123031758,6,1,4.86166203416756,-1.2943137181003146,0.10313168891537702,-4.3235279713128385
2019-02-11,18.0,25.0,2019,2,11,7,1,Winter,1.983646053880412,0,0,-19.617966251703972,-13.500096007064894,2.0138627327819223,-5.632980211723227
2019-02-12,23.0,21.0,2019,2,12,7,1,Winter,2.0294566544566544,1,0,-3.3946580308099192,-21.67887535348232,5.074509056065019,-5.8467802535002145
2019-02-13,27.0,26.0,2019,2,13,7,1,Winter,2.0057450099432863,2,0,4.715613397523272,-23.07854592056051,5.810451590994185,-6.741116064937288
2019-02-14,28.0,30.0,2019,2,14,7,1,Winter,2.101550574435607,3,0,-2.2161889715368766,-25.241056331758568,6.441840505033833,-7.735972046047764
2019-02-15,28.0,24.0,2019,2,15,7,1,Winter,2.065877469444231,4,0,-3.3451738446677677,-20.526615654000405,4.856373487011025,-7.391544897139031
2019-02-16,28.0,22.0,2019,2,16,7,1,Winter,1.8204081632653064,5,1,12.662607959030623,-19.57242011789421,4.74230278293309,-6.3745119055819295
2019-02-17,26.0,18.0,2019,2,17,7,1,Winter,1.6007275587454528,6,1,11.540396488287557,-15.374583844731374,3.586742661121325,-6.319496614464331
2019-02-18,25.0,20.0,2019,2,18,8,1,Winter,1.9932028075360175,0,0,75.22305771189922,-7.948923310035946,3.6221255010381985,-3.0876525355464897
2019-02-19,29.0,22.0,2019,2,19,8,1,Winter,1.991589872058692,1,0,-11.674216009533257,-10.313631042674043,1.6305421117811714,-6.397470794304342
2019-02-20,29.0,27.0,2019,2,20,8,1,Winter,2.0357476635514016,2,0,-3.557453690600323,-14.154355209823521,2.4866754688544317,-5.214403820698975
2019-02-21,31.0,38.0,2019,2,21,8,1,Winter,1.9327003165084125,3,0,-2.4355699030605718,-19.100302151838545,4.346104183791365,-6.327397432011928
2019-02-22,37.0,21.0,2019,2,22,8,1,Winter,2.1162077164991953,4,0,-19.610074920368824,-17.875775621810583,2.583714058631723,-2.8818761108919606
2019-02-23,52.0,17.0,2019,2,23,8,1,Winter,1.801826406076641,5,1,-6.598179233920185,-17.06968138278186,2.8375647236387223,-2.9153767569262774
2019-02-24,38.0,30.0,2019,2,24,8,1,Winter,1.6637362637362638,6,1,-11.307468270127801,-23.433161508915706,4.668103163636147,-4.992036729057014
2019-02-25,43.0,28.0,2019,2,25,9,1,Winter,2.061398612550833,0,0,-3.3203165106321544,-23.049527894397055,5.333029458127932,-6.110399869685812
2019-02-26,41.0,35.0,2019,2,26,9,1,Winter,2.0767370627115906,1,0,11.493844375178819,-18.876560150991388,4.034395841519604,-3.0662685797559486
2019-02-27,41.0,26.0,2019,2,27,9,1,Winter,2.0986035686578743,2,0,-2.6215440196739475,-14.36186614717968,2.251290968880308,-3.6661995998422094
2019-02-28,45.0,27.0,2019,2,28,9,1,Winter,2.1062844542447627,3,0,-20.572483247625495,-14.622954269906726,1.1426861568950408,-3.39991349155179
2019-03-01,40.0,19.0,2019,3,1,9,2,Spring,2.072333152047238,4,0,-3.7279796700565075,-9.825100088910474,1.1955779590516267,-4.794730998373503
2019-03-02,43.0,21.0,2019,3,2,9,2,Spring,1.7251810822326374,5,1,3.1216449516949636,-8.942665969315714,1.2659056506196924,-2.9562134801200886
2019-03-03,36.0,22.0,2019,3,3,9,2,Spring,1.6099474106426597,6,1,-0.9572075360249541,-5.179169034612613,0.0570436244029233,-3.521035590448767
2019-03-04,33.0,14.0,2019,3,4,10,2,Spring,1.9930421909696519,0,0,-17.330422692140296,0.11700917774742436,-1.172205203255055,-2.591456816573845
2019-03-05,35.0,19.0,2019,3,5,10,2,Spring,2.0203509928318364,1,0,-10.944721750520877,-3.1826991263772246,-1.294841142004564,-3.5538788406568007
2019-03-06,34.0,14.0,2019,3,6,10,2,Spring,2.011310511235108,2,0,3.715482869542746,8.002276323697199,-2.0248044110849155,-6.282335204413841
2019-03-07,22.0,18.0,2019,3,7,10,2,Spring,2.1353510523890002,3,0,-2.2797197202846555,3.9909286502807424,-3.1356722034109272,-1.840027036115211
2019-03-08,24.0,22.0,2019,3,8,10,2,Spring,2.1563747358534866,4,0,4.321412155708199,-9.856709285103555,0.9857469228517388,-4.1051513933606865
2019-03-09,24.0,17.0,2019,3,9,10,2,Spring,1.8024967393329607,5,1,5.452602794499597,-18.254779135553466,3.900950411739646,-3.691253842443087
2019-03-10,24.0,16.0,2019,3,10,10,2,Spring,1.8177364527094584,6,1,-2.648761386132158,-16.113923559037683,2.3390234524291476,-1.6445207417306482
2019-03-11,22.0,15.0,2019,3,11,11,2,Spring,2.0195326761591823,0,0,-2.6580760413894295,-16.53913401748379,4.314216658225285,-5.240912266754686
2019-03-12,27.0,17.0,2019,3,12,11,2,Spring,2.0482538643984625,1,0,0.18946314074841453,-12.167222681642068,3.499025945320166,-5.589653037276869
2019-03-13,29.0,15.0,2019,3,13,11,2,Spring,2.0410867013248364,2,0,-2.8584131731760016,-8.10773998668736,3.789203439450501,-6.5256825756376236
2019-03-14,17.0,12.0,2019,3,14,11,2,Spring,2.055331654072208,3,0,-2.7272792013856457,-12.409838563656466,1.9902685519428804,-4.026916855994111
2019-03-15,21.0,22.0,2019,3,15,11,2,Spring,2.1432191612850486,4,0,9.179024394039564,-11.128023902996453,1.3626353516220424,-1.3276031344865071
2019-03-16,23.0,20.0,2019,3,16,11,2,Spring,1.8011235955056182,5,1,-2.9337935747566575,-6.265948234988588,0.0032279880970511347,-3.1711715613880482
2019-03-17,31.0,11.0,2019,3,17,11,2,Spring,1.6416714367487122,6,1,-15.094350828851622,-0.7285307446584194,-1.4511832327188843,-4.491847095239482
2019-03-18,24.0,24.0,2019,3,18,12,2,Spring,2.0134205948140167,0,0,-0.8274346440822014,-8.00147810913916,0.7420562882964872,-4.028840984560016
2019-03-19,23.0,17.0,2019,3,19,12,2,Spring,2.066231491800669,1,0,-3.709702321988152,-11.521931433504374,2.9360175963648865,-5.229196611742239
2019-03-20,23.0,22.0,2019,3,20,12,2,Spring,2.072662440570523,2,0,-13.584086672028095,-16.864809495796962,3.0497450722811386,-5.0801259977715825
2019-03-21,21.0,26.0,2019,3,21,12,2,Spring,2.065009715025907,3,0,-11.614606890386664,-16.587562062725862,3.0841152992753655,-4.908111281795232
2019-03-22,27.0,31.0,2019,3,22,12,2,Spring,2.0759731763166505,4,0,11.354456655279835,-15.595629455119232,2.9401871754413085,-2.3784431075755346
2019-03-23,32.0,26.0,2019,3,23,12,2,Spring,1.7753757654481352,5,1,0.24156040787422137,-13.383719429510716,1.521564955383711,-1.0545601066974724
2019-03-24,29.0,24.0,2019,3,24,12,2,Spring,1.6693230659025788,6,1,11.17251038600348,-10.009031197872057,0.40298958855259803,0.34602110752344895
2019-03-25,30.0,16.0,2019,3,25,13,2,Spring,2.006595881595881,0,0,-1.1807110824978162,-3.5665204388681016,-1.0782778835405091,0.055893154483689325
2019-03-26,30.0,20.0,2019,3,26,13,2,Spring,1.9973610967941449,1,0,-6.993486577078882,-7.81565663415121,0.17184498393518366,-1.6348619334309573
2019-03-27,36.0,21.0,2019,3,27,13,2,Spring,2.016128574268109,2,0,-2.634852844545911,-14.052886350657397,2.2602285757299274,-4.351169304934724
2019-03-28,30.0,18.0,2019,3,28,13,2,Spring,2.04096767025886,3,0,-10.513107782275062,-17.68947115309596,2.5557118931128815,-3.4998916609543875
2019-03-29,25.0,16.0,2019,3,29,13,2,Spring,2.0989857899907296,4,0,-13.713454535854469,-15.943395708887723,3.020092351689343,-4.319229417264915
2019-03-30,23.0,9.0,2019,3,30,13,2,Spring,1.8289900306051328,5,1,-14.683539048126338,-11.664258313411008,1.006114558792561,-4.424666328548966
2019-03-31,19.0,17.0,2019,3,31,13,2,Spring,1.627220968954775,6,1,-15.010994340249395,-2.4444025604485855,0.4372348173779447,-7.579346194122391
2019-04-01,21.0,24.0,2019,4,1,14,2,Spring,2.0118432233394703,0,0,74.8081290648456,2.2470348343298467,-0.3732542110449631,1.0482737973161738
2019-04-02,28.0,12.0,2019,4,2,14,2,Spring,2.0299990082972466,1,0,-3.2639737149347945,2.9154374781791454,-1.013413771532124,-3.087268990914737
2019-04-03,24.0,12.0,2019,4,3,14,2,Spring,2.066722241816025,2,0,7.518452787712309,13.625900253531455,-1.7728696719865216,-6.385541551137373
2019-04-04,12.0,20.0,2019,4,4,14,2,Spring,2.0928202126621787,3,0,7.495559279911968,16.494084925909082,-6.449073864105722,-3.707969803040232
2019-04-05,17.0,11.0,2019,4,5,14,2,Spring,2.1001801280195567,4,0,-3.7729372211480663,21.129166006720645,-2.760107706554441,-6.141031805884037
2019-04-06,14.0,12.0,2019,4,6,14,2,Spring,1.8968726259812607,5,1,4.293085771167616,20.333623701762146,-7.2629118355748306,-3.154820126100678
2019-04-07,12.0,22.0,2019,4,7,14,2,Spring,1.7157479668117963,6,1,-4.39702545217463,10.697308829156528,-2.7822712972032915,-3.803658549578465
2019-04-08,12.0,20.0,2019,4,8,15,2,Spring,2.0544625683432534,0,0,-3.2916978350443347,5.954580723113984,-2.614513876614902,-4.120572712485446
2019-04-09,17.0,20.0,2019,4,9,15,2,Spring,2.0577628216320893,1,0,-16.356383362940665,7.812510755272031,-1.2005128762528354,-4.047670365370645
2019-04-10,13.0,15.0,2019,4,10,15,2,Spring,2.0418596418773416,2,0,2.5583410216415436,7.994852823725287,-0.7436225830529188,-2.5384108011405098
2019-04-11,11.0,16.0,2019,4,11,15,2,Spring,2.0738800847584087,3,0,6.801458157686299,3.2987508024857135,-2.74477969816749,-1.6706870295437137
2019-04-12,14.0,15.0,2019,4,12,15,2,Spring,2.0936986849056867,4,0,-10.07451602365173,-1.0130831714585102,-2.606758283166222,-1.4117701237235485
2019-04-13,20.0,14.0,2019,4,13,15,2,Spring,1.7367167583523413,5,1,-3.0058358587186222,-2.421556962749916,-2.0461517915519543,-1.5060878401425097
2019-04-14,20.0,12.0,2019,4,14,15,2,Spring,1.5735869695260558,6,1,-14.986283523148714,-0.8251673394512187,-1.2853575066842202,-5.784186567842199
2019-04-15,19.0,16.0,2019,4,15,16,2,Spring,1.917561097037764,0,0,74.86454746847267,-0.39154826007131227,1.3842308711601459,-0.3911364187891141
2019-04-16,20.0,10.0,2019,4,16,16,2,Spring,1.9249805447470816,1,0,-11.885858244788244,-5.615623625884762,-0.19131468112527536,-4.235320425834016
2019-04-17,17.0,5.0,2019,4,17,16,2,Spring,1.8919686316928068,2,0,-13.911541110400353,-5.179212408442081,-0.016974352626456767,-4.733424854612449
2019-04-18,14.0,4.0,2019,4,18,16,2,Spring,1.7917441050063887,3,0,-16.308714111796345,-0.6389649816106461,0.5524758801636029,-6.049392750791776
2019-04-19,20.0,10.0,2019,4,19,16,2,Spring,1.4464735402286355,4,0,-15.296681574977397,-4.8050249836757075,1.3280987297895837,-3.8062889322312956
2019-04-20,28.0,4.0,2019,4,20,16,2,Spring,1.5205949256342957,5,1,-16.20107322878172,-3.4112592053598996,1.210323705285652,-5.355956015214053
2019-04-21,25.0,5.0,2019,4,21,16,2,Spring,1.4780355734060102,6,1,-16.567405344999443,7.795416865114077,-1.516504549112243,-5.007809415198132
2019-04-22,36.0,17.0,2019,4,22,17,2,Spring,1.5525899668108916,0,0,-16.86890803207726,20.1178294991312,-4.769919674920371,-4.848073908213549
2019-04-23,37.0,15.0,2019,4,23,17,2,Spring,2.1071734701046863,1,0,-3.77488431495157,21.54153748400242,-7.936198745565265,-1.8291022788658917
2019-04-24,26.0,16.0,2019,4,24,17,2,Spring,2.0814115151428285,2,0,-0.6220664582245242,12.714923236503783,-5.105877927017765,-1.9216234927557239
2019-04-25,22.0,8.0,2019,4,25,17,2,Spring,2.0709160504328503,3,0,0.6632654035600359,5.399824183279915,-1.8934324135918261,-3.7365544378411837
2019-04-26,17.0,16.0,2019,4,26,17,2,Spring,2.151740748850449,4,0,-16.08065328117611,-6.1387420256990195,-0.9732594338717144,-0.3753268647137325
2019-04-27,17.0,21.0,2019,4,27,17,2,Spring,1.8215247455461057,5,1,-1.7210183375569335,-13.063423992477645,1.0268893189845152,-1.1093261043928722
2019-04-28,18.0,17.0,2019,4,28,17,2,Spring,1.6344928956393925,6,1,-9.718111144270656,-9.974360619953641,1.877221837986603,-5.769854369114457
2019-04-29,23.0,16.0,2019,4,29,18,2,Spring,2.1245421746023068,0,0,-3.011529815178458,-5.132437812643903,0.8876168965072299,-3.04109013689704
2019-04-30,22.0,9.0,2019,4,30,18,2,Spring,2.1548124486137508,1,0,-2.165651324094312,-2.1506438173523055,-1.1683076142641644,-1.2798114869015584
2019-05-01,20.0,15.0,2019,5,1,18,2,Spring,1.6584147843942505,2,0,-2.238769864473812,0.12055207516382746,-2.1894331885379406,-0.49789349732044974
2019-05-02,19.0,20.0,2019,5,2,18,2,Spring,2.064861503521555,3,0,-9.068412160277276,-1.294777542323333,-2.105211743142309,-1.4555254665926372
2019-05-03,17.0,11.0,2019,5,3,18,2,Spring,2.245357496507101,4,0,-17.02463663996889,8.997259032734732,19.85514937820223,-1.5450909075376897
2019-05-04,11.0,10.0,2019,5,4,18,2,Spring,1.8506237307803888,5,1,3.6222703721195297,6.573963554676704,-4.047592501941783,-0.8593348881158618
2019-05-05,15.0,15.0,2019,5,5,18,2,Spring,1.7175610003894544,6,1,-10.350858946864657,2.2949781064534474,-3.19414625354764,-0.4237101399170239
2019-05-06,24.0,22.0,2019,5,6,19,2,Spring,2.039596368963676,0,0,-2.9894010444633947,-4.535587329514163,-0.8523786255714764,-2.4379064827611887
2019-05-07,31.0,20.0,2019,5,7,19,2,Spring,2.0152091831319088,1,0,-0.03002912959884094,-1.2246255828159343,0.14973983696082516,-5.5887585413963
2019-05-08,41.0,13.0,2019,5,8,19,2,Spring,2.022919422557083,2,0,-0.5071492893107004,9.166985798621536,-3.535917858926474,-1.8642418897845854
2019-05-09,41.0,15.0,2019,5,9,19,2,Spring,2.08372073659816,3,0,-2.390044159466823,5.893786167956218,-4.5129806523907,0.8207045760850167
2019-05-10,30.0,13.0,2019,5,10,19,2,Spring,2.1757786831383887,4,0,-16.18128680879563,1.6162157950284188,-3.6797663392655107,0.2676989452180499
2019-05-11,24.0,10.0,2019,5,11,19,2,Spring,1.7943070789093192,5,1,-2.0192235609076357,-5.696791615098651,-0.6739453917905304,-0.3067258741715561
2019-05-12,24.0,16.0,2019,5,12,19,2,Spring,1.6823253172910175,6,1,74.97257336998558,-7.091125511947306,1.6527903966534865,3.7913446685676053
2019-05-13,28.0,19.0,2019,5,13,20,2,Spring,2.058345593595504,0,0,74.88612621763382,-4.307533181705504,1.480678595784122,2.3657887473862917
2019-05-14,44.0,15.0,2019,5,14,20,2,Spring,2.0639477167438782,1,0,-4.119350811840483,-3.2536603710411174,-1.4240983293002836,-0.6043706950716808
2019-05-15,40.0,23.0,2019,5,15,20,2,Spring,2.1142019362045428,2,0,-14.32132524754973,1.504946683997219,-3.0082001342525926,-0.7393392921509081
2019-05-16,38.0,15.0,2019,5,16,20,2,Spring,2.0861196307431973,3,0,-4.37937455715977,6.8067606513534935,-3.0698391646819183,-2.131724804990738
2019-05-17,37.0,12.0,2019,5,17,20,2,Spring,2.182610654054556,4,0,73.78266526891042,21.311720156575532,9.233950732367688,0.5840507685971
2019-05-18,14.0,11.0,2019,5,18,20,2,Spring,1.847343325262548,5,1,-15.539982396932755,10.336010630968298,-3.757875580343852,-2.75876918368885
2019-05-19,10.0,13.0,2019,5,19,20,2,Spring,1.6766638406104282,6,1,-13.29831279616571,7.565953003673281,-2.7520371418421794,-3.8797798862573187
2019-05-20,12.0,20.0,2019,5,20,21,2,Spring,2.0787002310300338,0,0,10.766157237415836,3.0078842618584867,-3.5681357458837843,0.7266601790458403
2019-05-21,20.0,16.0,2019,5,21,21,2,Spring,2.0487534864996984,1,0,74.7267327034073,2.199942184734946,0.9507216753163849,-0.06986813942588246
2019-05-22,26.0,23.0,2019,5,22,21,2,Spring,2.037003706471836,2,0,-3.075876273813466,-4.163054761142712,-1.9388709515938658,1.0906298624300423
2019-05-23,33.0,30.0,2019,5,23,21,2,Spring,2.0856486923810973,3,0,-4.16112301659888,-2.4827159072142218,-1.4803525983829915,0.6597878397908945
2019-05-24,28.0,23.0,2019,5,24,21,2,Spring,2.2888805810724198,4,0,74.0912856975182,7.68131022626105,17.59299210562677,2.6489834546558257
2019-05-25,14.0,19.0,2019,5,25,21,2,Spring,1.765070804414777,5,1,-16.153036330770142,-0.6423753502795823,-1.8256049879864822,-1.59294441725595
2019-05-26,16.0,15.0,2019,5,26,21,2,Spring,1.6447991194276281,6,1,-2.280487721007799,0.8324049324702093,-3.0597002129371766,2.027641535566808
2019-05-27,15.0,10.0,2019,5,27,22,2,Spring,2.030753315150945,0,0,-3.431046557934035,4.290608738988599,-4.659364533174967,3.3956756961419163
2019-05-28,17.0,12.0,2019,5,28,22,2,Spring,2.0618429881458287,1,0,-12.205076954238418,0.7530822287777137,-2.632608422794606,-0.7420732660862971
2019-05-29,22.0,17.0,2019,5,29,22,2,Spring,2.0889876305992554,2,0,-4.023288419955404,-7.313545556487509,-0.5255683649392539,0.431120976463464
2019-05-30,28.0,26.0,2019,5,30,22,2,Spring,2.1459662837694107,3,0,-3.8110770428888183,-13.250553487040268,0.6272841928413706,1.0698086628975259
2019-05-31,31.0,25.0,2019,5,31,22,2,Spring,2.218683030069083,4,0,-2.938395327787225,-11.775937809733723,0.16507383894701821,2.4170685654297324
2019-06-01,35.0,21.0,2019,6,1,22,3,Summer,1.8107554495704543,5,1,-2.1395661826020906,-8.135507449632275,-1.1694865900315066,4.621359563055545
2019-06-02,31.0,29.0,2019,6,2,22,3,Summer,1.639895291321385,6,1,-1.230366828357749,-5.3180343384715565,-1.6683346057568806,3.958815193287232
2019-06-03,38.0,22.0,2019,6,3,23,3,Summer,2.0705904798244776,0,0,-0.3103515247711751,-2.42875485575603,-2.6386584968603213,4.61402204328555
2019-06-04,47.0,13.0,2019,6,4,23,3,Summer,2.0894980962270684,1,0,-4.372675904633669,3.495168893865745,-4.693551408821031,3.478310574091804
2019-06-05,36.0,6.0,2019,6,5,23,3,Summer,2.08439172026158,2,0,5.350085975761167,8.942555750344926,-4.132160567504329,1.9909847112712649
2019-06-06,22.0,16.0,2019,6,6,23,3,Summer,2.113512847540692,3,0,-6.24322005114443,1.1325632354284303,-3.4841192591969525,1.4358385745111752
2019-06-07,17.0,8.0,2019,6,7,23,3,Summer,2.2007921267402786,4,0,-18.399083374790095,-0.9314064387548197,-3.288663152589597,3.9276178437834877
2019-06-08,23.0,14.0,2019,6,8,23,3,Summer,1.7716257783779727,5,1,-13.961866558288916,-9.475066655198138,-1.066579774283216,2.19047561270421
2019-06-09,21.0,21.0,2019,6,9,23,3,Summer,1.5423471074380166,6,1,-18.351618516251712,-0.023820449276371742,-2.030530666011924,0.839834793479899
2019-06-10,33.0,13.0,2019,6,10,24,3,Summer,1.5888175985334556,0,0,-2.7555557845568983,5.8889898253644954,0.6378832525573673,6.618324938401546
2019-06-11,23.0,14.0,2019,6,11,24,3,Summer,2.201358375692829,1,0,-6.37414871249042,11.264959291357679,21.11058848669855,0.8082954361715684
2019-06-12,10.0,13.0,2019,6,12,24,3,Summer,2.131328542176898,2,0,-3.1722031544147553,-0.24414375143143377,-2.895583969325348,0.232907131143693
2019-06-13,11.0,22.0,2019,6,13,24,3,Summer,2.1149697587315868,3,0,-16.258834504484135,1.7203593720279806,-3.663573058068622,0.17809840856190337
2019-06-14,19.0,13.0,2019,6,14,24,3,Summer,2.150674445001716,4,0,-1.6752042590634106,7.609493863385952,-4.369837614930476,3.2596938406775906
2019-06-15,35.0,14.0,2019,6,15,24,3,Summer,1.807599807599808,5,1,-13.14158470879699,-3.338324974177229,-2.75466362771027,2.550491715634929
2019-06-16,21.0,23.0,2019,6,16,24,3,Summer,1.6686679402043725,6,1,-2.182353887231729,-5.179091324276671,-1.5521818788812434,3.245882330539686
2019-06-17,21.0,28.0,2019,6,17,25,3,Summer,2.0729796032802974,0,0,-2.309038468602929,-1.9470776929861953,-3.1080435537471027,4.905422600597604
2019-06-18,42.0,21.0,2019,6,18,25,3,Summer,2.0986441691120534,1,0,-3.376841434318951,-0.04934924796508386,-3.5327334782770485,4.879329088049436
2019-06-19,48.0,9.0,2019,6,19,25,3,Summer,2.1279154569097187,2,0,-4.3853205728523434,2.5271035116564997,-4.131965000418547,3.691661665224227
2019-06-20,40.0,9.0,2019,6,20,25,3,Summer,2.135948358884926,3,0,-15.33678515280188,1.2633344189377116,-3.962125678747398,3.2069380524360533
2019-06-21,27.0,18.0,2019,6,21,25,3,Summer,2.1539521043672605,4,0,-3.2998105175617107,-0.6133376732079315,-3.8672877952559612,5.719995580678026
2019-06-22,36.0,15.0,2019,6,22,25,3,Summer,1.7350546374319695,5,1,-2.4940805744241277,0.05712815051546113,-3.4042696475609104,6.157440853343867
2019-06-23,38.0,10.0,2019,6,23,25,3,Summer,1.4973754981693292,6,1,-3.4270837584664955,-0.08135948279981031,-3.7084594990441806,6.074636506714669
2019-06-24,64.0,6.0,2019,6,24,26,3,Summer,1.51151147854155,0,0,-17.341356391033766,-1.506724476111279,-3.7356827332613722,4.8481277143144315
2019-06-25,34.0,16.0,2019,6,25,26,3,Summer,2.0996530606880963,1,0,-16.321547280400594,-3.358125981184436,-2.8493945056985073,4.892825240618309
2019-06-26,31.0,24.0,2019,6,26,26,3,Summer,2.114484000847637,2,0,-16.277896054582957,-7.030796549738215,-2.7293153776888377,7.864990143381894
2019-06-27,34.0,47.0,2019,6,27,26,3,Summer,2.1888463483348986,3,0,1.8084061514118608,-6.765599288184689,-2.950268394476546,9.19777905675904
2019-06-28,53.0,26.0,2019,6,28,26,3,Summer,2.1924012279232947,4,0,-2.572492912576304,-0.6777372914762285,-4.6996611629845235,11.51119288322006
2019-06-29,58.0,7.0,2019,6,29,26,3,Summer,1.7757845563577257,5,1,-16.473918647558904,-0.40797985608693227,-5.525256448480417,10.351618557741974
2019-06-30,42.0,9.0,2019,6,30,26,3,Summer,1.632772539594503,6,1,-4.239690077684226,-3.9151217381211527,-3.527423891347812,7.597015403981825
2019-07-01,39.0,16.0,2019,7,1,27,3,Summer,2.099637220385269,0,0,-12.272514530238212,-3.758065289695039,-3.9506214672023767,7.672121365729715
2019-07-02,38.0,23.0,2019,7,2,27,3,Summer,2.0747269441315908,1,0,74.5096321738343,1.5153373314500562,-2.3623470373708413,11.028677375147694
2019-07-03,36.0,16.0,2019,7,3,27,3,Summer,2.1050121526637326,2,0,74.46636859209322,2.357162092122794,-2.9468211978076297,12.119241800699685
2019-07-04,43.0,23.0,2019,7,4,27,3,Summer,2.1344733723186726,3,0,-15.312524623486777,-3.1911828723177167,-4.329008562414649,8.296520843322226
2019-07-05,39.0,18.0,2019,7,5,27,3,Summer,2.149499303493048,4,0,-4.447118096540928,-1.370791359443456,-3.980429013210008,8.401375352871678
2019-07-06,49.0,13.0,2019,7,6,27,3,Summer,1.7180436367715517,5,1,-4.6480005709108285,3.9057913890566485,-4.89024056990275,8.461596552931848
2019-07-07,52.0,25.0,2019,7,7,27,3,Summer,1.609633181637702,6,1,0.2632662717081917,4.460053897787688,-2.817001253790807,7.5900115920550775
2019-07-08,38.0,17.0,2019,7,8,28,3,Summer,2.0510626813305444,0,0,-12.722261033846108,3.8507246780338407,0.26315395255548346,5.8007659333447465
2019-07-09,30.0,22.0,2019,7,9,28,3,Summer,2.06147939661993,1,0,7.297578251762284,5.672882155383464,-4.516758109887664,7.468049713775206
2019-07-10,28.0,28.0,2019,7,10,28,3,Summer,2.085976573211977,2,0,-3.521415844722297,1.3492527153999578,-4.8750166858335025,8.575082602856494
2019-07-11,39.0,17.0,2019,7,11,28,3,Summer,2.0941844333078508,3,0,-1.6689822776882524,2.2686046291659063,-4.652550564223888,9.241924315537936
2019-07-12,41.0,20.0,2019,7,12,28,3,Summer,2.1428145420599525,4,0,-3.44487209374076,-0.3175528246851124,-4.253245140378881,8.014213227678923
2019-07-13,31.0,13.0,2019,7,13,28,3,Summer,1.7320013729584394,5,1,-3.526555259678509,1.1658078405435655,-4.788894518628378,9.005127765657706
2019-07-14,26.0,14.0,2019,7,14,28,3,Summer,1.6690296034889276,6,1,-15.711958461007542,6.005747051698025,-2.436315173544794,6.105581330668776
2019-07-15,22.0,17.0,2019,7,15,29,3,Summer,2.057010035030421,0,0,-4.5592249272258645,3.5067545905189332,-5.2082587476722955,7.6557464368897445
2019-07-16,30.0,14.0,2019,7,16,29,3,Summer,2.060604469874933,1,0,-2.4823202373003213,-0.9097684274009971,-3.914344589391892,8.178119882261356
2019-07-17,31.0,15.0,2019,7,17,29,3,Summer,2.119101639521378,2,0,8.882612082484936,6.764883323304979,6.298087832136244,6.030880499079936
2019-07-18,24.0,15.0,2019,7,18,29,3,Summer,2.094295372359939,3,0,-5.3801405390023636,-0.6372873998447643,-3.9859298299168815,6.912800937006962
2019-07-19,22.0,12.0,2019,7,19,29,3,Summer,2.111225809823727,4,0,-8.338907146868785,-2.385788666404282,-4.104092160526835,8.065929212218544
2019-07-20,22.0,8.0,2019,7,20,29,3,Summer,1.6880052042963127,5,1,-6.322247169717377,-3.8761128303024286,-3.8156157007126774,8.93514882744561
2019-07-21,20.0,16.0,2019,7,21,29,3,Summer,1.5598144416850197,6,1,-14.144507313469267,-8.5740013473837,-2.450472491668739,7.648941726644643
2019-07-22,23.0,23.0,2019,7,22,30,3,Summer,1.9855605002789916,0,0,-10.160868899274782,-8.71939305141784,-2.7612458976285774,9.133421114161616
